frame	x	y	id	time	velocity
10	-10.5464	-5.5465	0	1.2654	1.1518642505847816
10	-0.2125	-0.1892	1	1.2654	1.0694790040099178
10	-7.2615	-0.3149	2	1.2654	1.0906586766075994
10	-12.6281	-1.7338	3	1.2654	1.2833747680908538
10	-9.5651	-0.0060	4	1.2654	0.6049888244464164
10	-12.1139	2.0771	5	1.2654	1.5124717478382856
10	-3.8232	0.3490	6	1.2654	0.478285433925611
10	-2.8602	6.3463	7	1.2654	0.604988478812665
10	1.4505	3.9666	8	1.2654	1.434855894833018
10	0.2051	3.1390	9	1.2654	1.3010773006639689
10	3.7380	4.2001	10	1.2654	1.3527958062431542
10	3.9956	6.7617	11	1.2654	0.8555828948420593
10	7.4942	6.3116	12	1.2654	1.4972702619125926
10	8.9417	0.9444	13	1.2654	0.7712124110814494
10	9.4900	-0.0380	14	1.2654	0.9565714700816951
10	12.1740	0.0724	15	1.2654	0.6763989295468914
10	-9.7091	-6.3642	16	1.2654	0.7712121577640811
10	-6.2546	-6.2427	17	1.2654	1.925062834045457
10	6.8300	-0.3486	18	1.2654	1.5571849176757495
10	0.2339	0.6280	19	1.2654	1.7244831619799976
10	3.1325	-1.1207	20	1.2654	1.5124716586029177
10	-3.3703	0.1961	21	1.2654	0.9074833328474483
10	0.8065	-4.3201	22	1.2654	1.972022049435196
10	0.9923	-2.4130	23	1.2654	1.2099772589380993
10	-2.4975	-6.6130	24	1.2654	1.0906586929769793
10	9.1872	-5.7929	25	1.2654	1.4556857142857151
11	-0.1536	-0.1049	0	1.3986	0.7712122820688789
11	-7.1481	-0.3460	1	1.3986	0.8819150729588171
11	-12.6320	-1.9049	2	1.3986	1.2833745983601195
11	-9.5626	0.1081	3	1.3986	0.855583234505034
11	-12.1379	2.2774	4	1.3986	1.512471747838287
11	-3.8245	0.2920	5	1.3986	0.4277915973826076
11	-2.8012	6.4306	6	1.3986	0.771212153056354
11	1.5950	4.0489	7	1.3986	1.247216768492575
11	0.0347	3.1714	8	1.3986	1.3010774554109983
11	3.8811	4.2254	9	1.3986	1.0906586863192467
11	3.8239	6.7370	10	1.3986	1.3010776093426595
11	7.6938	6.3071	11	1.3986	1.4972710117204895
11	8.9696	0.9152	12	1.3986	0.30249444428248623
11	9.5768	0.0171	13	1.3986	0.771212214015425
11	12.2045	0.1573	14	1.3986	0.6763966494925495
11	-9.6534	-6.4225	15	1.3986	0.6049889970042904
11	-6.4270	-6.2958	16	1.3986	1.3527958062431522
11	6.9402	-0.5223	17	1.3986	1.5424245055161794
11	0.0641	0.6889	18	1.3986	1.3527958410744916
11	3.1656	-0.9218	19	1.3986	1.512471752639244
11	-3.4804	0.3698	20	1.3986	1.5424244421868376
11	0.6957	-4.1749	21	1.3986	1.3696014763969588
11	1.1096	-2.2730	22	1.3986	1.3696017574377244
11	-2.2979	-6.6175	23	1.3986	1.4972710117204893
11	-10.6533	-5.2303	24	1.3986	1.1518642505847925
11	9.0312	-5.6778	25	1.3986	1.4556857142857151
12	-7.0062	-0.3777	0	1.5318	1.0906586929769757
12	-12.5788	-2.0773	1	1.5318	1.3527944802061809
12	-9.5023	0.2493	2	1.5318	1.1518640341662718
12	-12.0764	2.4756	3	1.5318	1.5571866026874535
12	-3.8265	0.2064	4	1.5318	0.6416874250774426
12	-2.7138	6.5142	5	1.5318	0.9074834955064264
12	1.7965	4.1299	6	1.5318	1.6289817520547343
12	-0.0800	3.1455	7	1.5318	0.8819149495712091
12	4.0814	4.2494	8	1.5318	1.512471658602919
12	3.7099	6.7396	9	1.5318	0.855582894842056
12	7.9511	6.3298	10	1.5318	1.9369083608565032
12	9.0538	0.8562	11	1.5318	0.7712122820688773
12	9.6066	0.0735	12	1.5318	0.4782854166676559
12	12.2900	0.1554	13	1.5318	0.6416918574309071
12	-9.5970	-6.4523	14	1.5318	0.4782852906866807
12	-6.5987	-6.3205	15	1.5318	1.3010776093426561
12	7.0782	-0.7251	16	1.5318	1.8400012210967496
12	-0.1057	0.7498	17	1.5318	1.3527958581109436
12	3.1980	-0.7513	18	1.5318	1.301077374345518
12	-3.5628	0.5143	19	1.5318	1.2472160062619064
12	0.5849	-4.0298	20	1.5318	1.3696014763969528
12	1.2269	-2.1330	21	1.5318	1.3696015647754325
12	-2.0989	-6.6506	22	1.5318	1.5124717526392422
12	-10.7071	-5.0864	23	1.5318	1.1518642505847816
12	-0.0104	-0.0796	24	1.5318	0.641687412258248
12	8.8722	-5.5668	25	1.5318	1.4556857142857151
13	-12.5548	-2.2775	0	1.665	1.512471747838287
13	-9.4408	0.4476	1	1.665	1.5571849106810924
13	-12.0719	2.6752	2	1.665	1.4972702279650671
13	-3.8284	0.1209	3	1.665	0.6416874420513896
13	-2.5984	6.5686	4	1.665	0.9565709166976633
13	1.9689	4.1831	5	1.665	1.3527958062431542
13	-0.1370	3.1467	6	1.665	0.4277916198768446
13	4.2531	4.2740	7	1.665	1.3010777158673545
13	3.6237	6.7130	8	1.665	0.676398040463696
13	8.1519	6.3823	9	1.665	1.557185280486435
13	9.0817	0.8271	10	1.665	0.30249439006283546
13	9.6935	0.1286	11	1.665	0.7712122059795283
13	12.3191	0.1833	12	1.665	0.30249114169883506
13	-9.5976	-6.4808	13	1.665	0.21389552777188606
13	-6.8281	-6.3723	14	1.665	1.7638292407588119
13	7.1598	-0.8981	15	1.665	1.434856689742939
13	-0.3033	0.8398	16	1.665	1.6289819147470614
13	3.1727	-0.6081	17	1.665	1.0906587774871204
13	-3.6736	0.6594	18	1.665	1.3696015078158021
13	0.4449	-3.9125	19	1.665	1.3696013923060166
13	1.3156	-1.9924	20	1.665	1.2472157339426317
13	-1.9000	-6.6836	21	1.665	1.5124717526392457
13	-10.7894	-4.9419	22	1.665	1.2472153743690417
13	0.0467	-0.0809	23	1.665	0.42779161322746473
13	-6.7502	-0.4120	24	1.665	0.8555836463473541
13	8.7116	-5.4582	25	1.665	1.4556857142857151
14	-9.4375	0.5902	0	1.7982	1.0694789644531646
14	-12.1250	2.8476	1	1.7982	1.3527966902753965
14	-3.8018	0.0347	2	1.7982	0.6763979604574024
14	-2.5122	6.5952	3	1.7982	0.676398040463696
14	2.1413	4.2362	4	1.7982	1.352795585236039
14	-0.1947	3.1195	5	1.7982	0.4782857540680803
14	4.3970	4.3278	6	1.7982	1.1518642505847903
14	3.5090	6.6871	7	1.7982	0.8819151515361333
14	8.3243	6.4355	8	1.7982	1.3527958062431542
14	9.1089	0.7694	9	1.7982	0.47828550174958184
14	9.7233	0.1850	10	1.7982	0.4782857738046165
14	12.3191	0.1833	11	1.7982	0.0
14	-9.5127	-6.5113	12	1.7982	0.6763975555079437
14	-7.0575	-6.4242	13	1.7982	1.7638301376840586
14	7.2979	-1.1009	14	1.7982	1.8400010970948077
14	-0.4725	0.9293	15	1.7982	1.4348566905020381
14	3.1759	-0.4656	16	1.7982	1.0694790224600064
14	-3.7851	0.7760	17	1.7982	1.2099772047184199
14	0.3043	-3.8238	18	1.7982	1.2472158607870414
14	1.4323	-1.8810	19	1.7982	1.2099774758168282
14	-1.7004	-6.6881	20	1.7982	1.4972702449386424
14	-10.8432	-4.7981	21	1.7982	1.1518642505847816
14	0.1892	-0.0842	22	1.7982	1.069479003161216
14	-6.6076	-0.4152	23	1.7982	1.0694784327979896
14	-12.6202	-2.6469	24	1.7982	1.2833747680908505
14	8.5500	-5.3510	25	1.7982	1.4556857142857151
15	-12.1782	3.0200	0	1.9314	1.3527944802061809
15	-3.7169	0.0043	1	1.9314	0.6763975390490874
15	-2.3412	6.5913	2	1.9314	1.2833747171670342
15	2.3700	4.2596	3	1.9314	1.7244828859941796
15	-0.2530	3.0638	4	1.9314	0.6049883703732534
15	4.5693	4.3810	5	1.9314	1.3527955852360405
15	3.3930	6.6041	6	1.9314	1.0694790326443107
15	8.5252	6.4880	7	1.9314	1.557185280486435
15	9.1368	0.7403	8	1.9314	0.30249444428248623
15	9.7822	0.2692	9	1.9314	0.7712121530563539
15	12.3762	0.1820	10	1.9314	0.4277970726776622
15	-9.4278	-6.5417	11	1.9314	0.6763982614705019
15	-7.2577	-6.4482	12	1.9314	1.5124716586029232
15	7.4081	-1.2745	13	1.9314	1.5424243155281565
15	-0.6423	0.9902	14	1.9314	1.3527958622533693
15	3.1215	-0.3502	15	1.9314	0.956570867851222
15	-3.8959	0.9212	16	1.9314	1.3696015078158021
15	0.1643	-3.7065	17	1.9314	1.3696013923060164
15	1.5489	-1.7695	18	1.9314	1.2099769336200703
15	-1.4723	-6.6933	19	1.9314	1.7111665564661223
15	-10.8970	-4.6542	20	1.9314	1.1518642505847925
15	0.3603	-0.0880	21	1.9314	1.28337486984445
15	-6.4651	-0.4185	22	1.9314	1.069479182605896
15	-12.5963	-2.8471	23	1.9314	1.512471747838287
15	-9.3741	0.8740	24	1.9314	1.3527958875746777
15	8.3879	-5.2446	25	1.9314	1.4556857142857151
16	-3.6321	-0.0262	0	2.0646	0.6763982450116587
16	-2.1416	6.5868	1	2.0646	1.4972702449386437
16	2.5709	4.3121	2	2.0646	1.5571852804864401
16	-0.3405	2.9802	3	2.0646	0.9074832786277948
16	4.7702	4.4335	4	2.0646	1.5571852804864368
16	3.3347	6.5484	5	2.0646	0.604988478812665
16	8.6975	6.5411	6	2.0646	1.3527955852360425
