frame	x	y	id	time	velocity
60	-10.9716	3.39202	14	8.000000	1.1518642505847847
60	5.22316	4.28058	15	8.000000	2.202192177004096
60	3.19739	5.52457	16	8.000000	1.0906586863192433
60	9.85686	6.08698	17	8.000000	0.7712131928528227
60	-3.01079	-5.34622	18	8.000000	0.9565705813733719
60	11.624	6.01845	19	8.000000	1.151867060517936
60	-1.35388	2.31849	20	8.000000	0.9565715949371608
60	11.4061	0.175397	21	8.000000	1.6289840597479082
60	11.9924	-5.42912	22	8.000000	1.3695996058813207
60	11.4917	6.47787	23	8.000000	1.0694814388192035
60	12.5371	4.77113	24	8.000000	0.427791839299575
61	-2.977	-6.37395	0	8.133333	0.771212153056354
61	-12.7865	-6.20894	1	8.133333	1.0906588167246989
61	7.82124	-5.70554	2	8.133333	1.5571854911376566
61	-9.73687	-0.0306138	3	8.133333	0.8819150288181378
61	3.04358	-6.31055	4	8.133333	0.6049889970042812
61	-9.61822	6.4708	5	8.133333	0.47828629665955963
61	-5.88546	-3.79775	6	8.133333	1.8400011512030543
61	1.33529	2.65699	7	8.133333	1.542424736154512
61	6.54799	-6.50399	8	8.133333	1.3010769985854516
61	-12.1903	1.22305	9	8.133333	1.3527958169784182
61	8.12315	-4.97068	10	8.133333	1.8149659306243546
61	-0.667206	-2.63218	11	8.133333	1.2472165457618687
61	-9.58095	-4.48432	12	8.133333	1.3527955852360425
61	-12.183	6.58591	13	8.133333	1.4972710117204826
61	-10.9185	3.21966	14	8.133333	1.3527944802061846
61	5.42533	4.39011	15	8.133333	1.7244827993079768
61	3.19288	5.32498	16	8.133333	1.497271011720496
61	9.88214	5.94377	17	8.133333	1.0906585559143012
61	-3.12871	-5.51471	18	8.133333	1.5424247361545127
61	11.7393	6.07289	19	8.133333	0.9565682037407588
61	-1.47116	2.17852	20	8.133333	1.3696015647754325
61	11.4871	-0.0261242	21	8.133333	1.6289812134071724
61	12.0462	-5.57297	22	8.133333	1.1518642505847816
61	11.2921	6.48239	23	8.133333	1.4972709947465523
61	12.5092	4.80028	24	8.133333	0.3024960530821026
62	-2.8325	-6.29164	0	8.266667	1.2472163972747976
62	-12.8117	-6.06573	1	8.266667	1.0906588167246922
62	7.62295	-5.644	2	8.266667	1.557184552533513
62	-9.85092	-0.028032	3	8.266667	0.8555836465170941
62	2.98527	-6.36629	4	8.266667	0.6049879366157859
62	-9.58906	6.49867	5	8.266667	0.30249398031077007
62	-6.05395	-3.67983	6	8.266667	1.5424247361545127
62	1.16745	2.80342	7	8.266667	1.6705799417310891
62	6.71842	-6.53638	8	8.266667	1.3010775953901659
62	-12.1301	1.36432	9	8.266667	1.151865712291259
62	8.29035	-5.14562	10	8.266667	1.8149664728210746
62	-0.55574	-2.74881	11	8.266667	1.2099770890776362
62	-9.4371	-4.43052	12	8.266667	1.151864250584784
62	-12.3547	6.56127	13	8.266667	1.301075488678142
62	-10.866	3.01878	14	8.266667	1.5571843651980468
62	5.62749	4.49964	15	8.266667	1.7244834587449622
62	3.189	5.15391	16	8.266667	1.2833747171670276
62	9.93594	5.79992	17	8.266667	1.1518642505847863
62	-3.24663	-5.6832	18	8.266667	1.5424247361545127
62	11.8261	6.12798	19	8.266667	0.7712102578848414
62	-1.58843	2.03854	20	8.266667	1.3696009898774364
62	11.4826	-0.225709	21	8.266667	1.4972705803747852
62	12.1	-5.71682	22	8.266667	1.151864250584788
62	11.1211	6.48626	23	8.266667	1.2833687356781023
62	12.482	4.85795	24	8.266667	0.4782846579954396
63	-2.68671	-6.1523	0	8.400000	1.5124714321222095
63	-12.8364	-5.89401	1	8.400000	1.3010771832481012
63	7.4253	-5.55394	2	8.400000	1.6289820451897254
63	-9.9073	0.00177102	3	8.400000	0.47828543229119114
63	2.98527	-6.36629	4	8.400000	0.0
63	-9.47437	6.5246	5	8.400000	0.8819151515361333
63	-6.19329	-3.53404	6	8.400000	1.512471432122212
63	1.02812	2.94921	7	8.400000	1.512471432122212
63	6.918	-6.54089	8	8.400000	1.4972702619125926
63	-12.04	1.56197	9	8.400000	1.6289801794022087
63	8.4867	-5.2927	10	8.400000	1.8400011512030543
63	-0.387249	-2.86673	11	8.400000	1.542424797600743
63	-9.26345	-4.32034	12	8.400000	1.5424247173236008
63	-12.4973	6.5645	13	8.400000	1.0694814388192169
63	-10.8122	2.87493	14	8.400000	1.1518642505847847
63	5.83095	4.6662	15	8.400000	1.9720218594028898
63	3.21364	4.98219	16	8.400000	1.3010768669461912
63	10.0189	5.68394	17	8.400000	1.0694781600339316
63	-3.30623	-5.79596	18	8.400000	0.9565712444311488
63	11.9428	6.23945	19	8.400000	1.2099812471923916
63	-1.70507	1.92707	20	8.400000	1.2099779940085682
63	11.5358	-0.398073	21	8.400000	1.3527946235458872
63	12.1544	-5.83216	22	8.400000	0.9565731956548378
63	10.9494	6.46162	23	8.400000	1.3010829126425048
63	12.5125	4.94285	24	8.400000	0.6763962894509934
64	-2.54286	-6.09851	0	8.533333	1.1518645132966212
64	-12.8617	-5.7508	1	8.533333	1.0906588167246922
64	7.22701	-5.4924	2	8.533333	1.5571852688286838
64	-9.93517	0.0309286	3	8.533333	0.3024944366917342
64	2.95611	-6.39415	4	8.533333	0.3024944985021452
64	-9.33181	6.52137	5	8.533333	1.069479189395524
64	-6.36178	-3.41612	6	8.533333	1.5424247361545074
64	0.888782	3.095	7	8.533333	1.5124713284838427
64	7.11759	-6.54541	8	8.533333	1.4972709947465457
64	-11.9506	1.73111	9	8.533333	1.4348600401917504
64	8.68242	-5.46829	10	8.533333	1.9720223326426292
64	-0.24727	-2.98401	11	8.533333	1.3696013923060144
64	-9.06193	-4.23933	12	8.533333	1.6289817520547436
64	-12.6405	6.53922	13	8.533333	1.090657947743265
64	-10.7299	2.73043	14	8.533333	1.247219738247059
64	6.09014	4.77444	15	8.533333	2.1066292308022065
64	3.17997	4.75474	16	8.533333	1.7244835412204187
64	10.1291	5.51028	17	8.533333	1.542425119119322
64	-3.31011	-5.96703	18	8.533333	1.2833747341412025
64	12.0873	6.32175	19	8.533333	1.2472157455866768
64	-1.8217	1.8156	20	8.533333	1.209976933620069
64	11.5591	-0.626815	21	8.533333	1.7244834890842407
64	12.2361	-6.00517	22	8.533333	1.4348539739863133
64	10.7763	6.37996	23	8.533333	1.434855536735779
64	12.5138	4.99987	24	8.533333	0.427791839299575
65	-2.42623	-5.98704	0	8.666667	1.2099769336200714
65	-12.887	-5.6076	1	8.666667	1.0906595553006044
65	6.99956	-5.45872	2	8.666667	1.7244829091531337
65	-9.99154	0.0607316	3	8.666667	0.47828543439422955
65	2.89908	-6.39286	4	8.666667	0.42779182232497504
65	-9.21776	6.51879	5	8.666667	0.8555828948420625
65	-6.53027	-3.2982	6	8.666667	1.5424243061127048
65	0.720291	3.21292	7	8.666667	1.5424247976007426
65	7.28866	-6.54929	8	8.666667	1.2833747341412025
65	-11.8904	1.87237	9	8.666667	1.151862080100655
65	8.87877	-5.61537	10	8.666667	1.8400011512030543
65	-0.107291	-3.10128	11	8.666667	1.3696013348162142
65	-8.88892	-4.15766	12	8.666667	1.4348568932148067
65	-12.8122	6.51458	13	8.666667	1.3010828061182442
65	-10.6475	2.58594	14	8.666667	1.2472153743690388
65	6.29231	4.88397	15	8.666667	1.7244831014737625
65	3.14629	4.52729	16	8.666667	1.7244829091531333
65	10.2114	5.36578	17	8.666667	1.247215374369036
65	-3.34185	-6.10895	18	8.666667	1.090658692976976
65	12.1747	6.40535	19	8.666667	0.9074840617092069
65	-1.96684	1.70478	20	8.666667	1.3696015674263171
65	11.5831	-0.827046	21	8.666667	1.512471747838286
65	12.2899	-6.14902	22	8.666667	1.1518642505847863
65	10.6033	6.29829	23	8.666667	1.434855216593378
65	12.5151	5.05689	24	8.666667	0.4277918392995747
66	-2.28109	-5.87622	0	8.800000	1.369601567426315
66	-12.8837	-5.46504	1	8.800000	1.069478388667341
66	6.82977	-5.39783	2	8.800000	1.3527958169784156
66	-10.0751	0.148204	3	8.800000	0.9074838239297508
66	2.87122	-6.3637	4	8.800000	0.3024944985021453
66	-9.07584	6.48705	5	8.800000	1.0906594248952322
66	-6.6696	-3.15241	6	8.800000	1.5124719743189456
66	0.580957	3.35871	7	8.800000	1.5124714839413986
66	7.48889	-6.52529	8	8.800000	1.5124717478382839
66	-11.7718	2.06938	9	8.800000	1.7244846126690305
66	9.01746	-5.78967	10	8.800000	1.6705794769289295
66	0.0326879	-3.21856	11	8.800000	1.3696014095529554
66	-8.71591	-4.076	12	8.800000	1.4348568932148067
66	-12.8984	6.488	13	8.800000	0.67639181119267
66	-10.5082	2.44015	14	8.800000	1.5124693593563532
66	6.52299	4.99285	15	8.800000	1.913142511634803
66	3.17029	4.32706	16	8.800000	1.5124717478382836
66	10.3222	5.22064	17	8.800000	1.3696002019869937
66	-3.31721	-6.28066	18	8.800000	1.301077715867361
66	12.2901	6.4598	19	8.800000	0.9565682037407588
66	-2.08347	1.59331	20	8.800000	1.2099774758168282
66	11.6635	-1.05708	21	8.800000	1.8275247261188812
66	12.3735	-6.23649	22	8.800000	0.9074829773147224
66	10.431	6.24514	23	8.800000	1.3527979563367905
66	12.5442	5.08476	24	8.800000	0.30249666729579644
67	-2.10679	-5.73753	0	8.933333	1.6705794769289295
67	-12.9077	-5.26481	1	8.933333	1.5124717478382839
67	6.60426	-5.27862	2	8.933333	1.9131421763105176
67	-10.1575	0.292701	3	8.933333	1.2472156350443548
67	2.78633	-6.33326	4	8.933333	0.6763975555079468
67	-8.98902	6.54214	5	8.933333	0.7712121577640867
67	-6.80829	-2.97811	6	8.933333	1.6705793570195928
67	0.413757	3.53366	7	8.933333	1.8149664728210722
67	7.66061	-6.50065	8	8.933333	1.301077609342662
67	-11.7102	2.26767	9	8.933333	1.5571836633005112
67	9.15744	-5.90695	10	8.933333	1.3696015647754263
67	0.172667	-3.33583	11	8.933333	1.3696013750590756
67	-8.57076	-3.96518	12	8.933333	1.3696015674263198
67	-12.9833	6.51845	13	8.933333	0.6763982614704915
67	-10.3967	2.32352	14	8.933333	1.2099790303927758
67	6.75367	5.10174	15	8.933333	1.9131415132528882
67	3.1379	4.15663	16	8.933333	1.3010775953901659
67	10.4045	5.07614	17	8.933333	1.2472197382470558
67	-3.37746	-6.42193	18	8.933333	1.151863845485468
67	12.349	6.54404	19	8.933333	0.7712138732270124
67	-2.25648	1.51165	20	8.933333	1.4348562149752573
67	11.7166	-1.22944	21	8.933333	1.3527966902753965
67	12.4014	-6.26565	22	8.933333	0.3024960530821026
67	10.2016	6.19328	23	8.933333	1.7638299722961552
67	12.5747	5.16965	24	8.933333	0.6763962894509826
68	-2.01803	-5.59691	0	9.066667	1.2472167684925757
68	-12.9039	-5.09373	1	9.066667	1.2833755178987247
68	6.43512	-5.18921	2	9.066667	1.434856222566237
68	-10.2119	0.408041	3	9.066667	0.9565695872871138
68	2.64377	-6.33003	4	9.066667	1.0694791724215884
68	-8.84581	6.56742	5	9.066667	1.090658686319237
68	-6.94698	-2.80381	6	9.066667	1.6705794769289255
68	0.274424	3.67944	7	9.066667	1.5124715357605845
68	7.80317	-6.50388	8	9.066667	1.0694791724215853
68	-11.6493	2.43745	9	9.066667	1.3527958169784209
68	9.29677	-6.05274	10	9.066667	1.5124719743189574
68	0.284133	-3.45246	11	9.066667	1.2099770890776342
68	-8.3984	-3.91202	12	9.066667	1.3527955852360414
68	-13.0701	6.46336	13	9.066667	0.7712165908229472
68	-10.3144	2.17902	14	9.066667	1.2472153743690417
68	6.95583	5.21127	15	9.066667	1.7244834587449682
68	3.13338	3.95704	16	9.066667	1.4972702619125926
68	10.457	4.87527	17	9.066667	1.5571843651980535
68	-3.43707	-6.53469	18	9.066667	0.9565715949371595
68	12.4073	6.59978	19	9.066667	0.6049879126119
68	-2.40162	1.40083	20	9.066667	1.3696015674263198
68	11.7685	-1.45883	21	9.066667	1.7638306338495886
68	12.4001	-6.32268	22	9.066667	0.427791089491704
68	10.0001	6.11226	23	9.066667	1.6289799442116646
68	12.6045	5.22603	24	9.066667	0.4782852906866928
69	-1.87288	-5.48609	0	9.200000	1.369601112279613
69	-12.8708	-4.8948	1	9.200000	1.5124713841141124
69	6.23683	-5.12766	2	9.200000	1.5571854911376566
69	-10.3221	0.581696	3	9.200000	1.5424253091072473
69	2.47205	-6.35467	4	9.200000	1.3010776093426586
69	-8.67345	6.62057	5	9.200000	1.3527955852360425
69	-7.11482	-2.65738	6	9.200000	1.670579941731089
69	0.105287	3.76885	7	9.200000	1.4348566204007864
69	7.9736	-6.53626	8	9.200000	1.3010769985854502
69	-11.5884	2.60724	9	9.200000	1.3527958169784198
69	9.40824	-6.16937	10	9.200000	1.2099769336200643
69	0.423467	-3.59825	11	9.200000	1.5124720779572833
69	-8.22604	-3.85887	12	9.200000	1.3527958062431533
69	-13.0986	6.46401	13	9.200000	0.2138947949379787
69	-10.2321	2.03452	14	9.200000	1.2472160260573593
69	7.18651	5.32015	15	9.200000	1.9131421914924696
69	3.15738	3.75681	16	9.200000	1.512471747838287
69	10.538	4.67375	17	9.200000	1.6289811925311033
69	-3.49473	-6.56191	18	9.200000	0.4782852982776712
69	12.4365	6.62764	19	9.200000	0.3024912453382914
69	-2.54741	1.2615	20	9.200000	1.5124719743189456
69	11.8204	-1.68822	21	9.200000	1.7638289799751012
69	12.4286	-6.32332	22	9.200000	0.21389479493799202
69	9.82706	6.0306	23	9.200000	1.4348575714544276
69	12.6336	5.2539	24	9.200000	0.30249666729579144
70	-1.75561	-5.34611	0	9.333333	1.3696015647754325
70	-12.8378	-4.69586	1	9.333333	1.512472612543881
70	6.01002	-5.06548	2	9.333333	1.7638301459176335
70	-10.4044	0.726193	3	9.333333	1.2472155698755245
70	2.27182	-6.37866	4	9.333333	1.512471658602919
70	-8.5296	6.67437	5	9.333333	1.1518645132966305
70	-7.28331	-2.53946	6	9.333333	1.5424247361545127
70	-0.0632037	3.88677	7	9.333333	1.5424247422991335
70	8.11616	-6.53949	8	9.333333	1.0694791724215917
70	-11.5269	2.80553	9	9.333333	1.5571866026874575
70	9.49184	-6.25684	10	9.333333	0.907483495506424
70	0.533643	-3.77191	11	9.333333	1.5424244360667636
70	-8.08219	-3.80508	12	9.333333	1.151864250584784
70	-13.0993	6.4355	13	9.333333	0.21389620971045578
70	-10.1505	1.86151	14	9.333333	1.434857175403903
70	7.41784	5.45755	15	9.333333	2.0178890932098454
70	3.12435	3.55787	16	9.333333	1.5124718754816764
70	10.6197	4.50074	17	9.333333	1.4348578536430017
70	-3.55176	-6.56062	18	9.333333	0.4277910725170776
70	12.465	6.627	19	9.333333	0.21390229301672586
70	-2.6932	1.12216	20	9.333333	1.5124714321222095
70	11.845	-1.85994	21	9.333333	1.3010782484972077
70	12.4286	-6.32332	22	9.333333	0.0
70	9.6534	5.92042	23	9.333333	1.5424243155281623
70	12.6343	5.28241	24	9.333333	0.21389620971045578
71	-1.63769	-5.17762	0	9.466667	1.5424243061127048
71	-12.8339	-4.52478	1	9.466667	1.283374598360121
71	5.78322	-5.00329	2	9.466667	1.763829422613942
71	-10.5152	0.871335	3	9.466667	1.369604693850105
71	2.07159	-6.40266	4	9.466667	1.5124717478382839
71	-8.38639	6.69965	5	9.466667	1.090658555914288
71	-7.4518	-2.42154	6	9.466667	1.5424243061126992
71	-0.231695	4.00469	7	9.466667	1.5424242999680773
71	8.22956	-6.57059	8	9.466667	0.8819151721200583
71	-11.466	2.97531	9	9.466667	1.3527958169784242
71	9.57544	-6.34431	10	9.466667	0.9074824351179309
71	0.644464	-3.91705	11	9.466667	1.3696014763969562
71	-7.90918	-3.72341	12	9.466667	1.4348568932148187
71	-13.0429	6.40569	13	9.466667	0.47828661680262297
71	-10.0973	1.68915	14	9.466667	1.3527951969047256
71	7.64916	5.59495	15	9.466667	2.017888831381237
71	3.11983	3.35829	16	9.466667	1.4972709947465488
71	10.7299	4.32708	17	9.466667	1.5424211011738969
71	-3.60878	-6.55933	18	9.466667	0.42779182232497837
71	12.465	6.627	19	9.466667	0.0
71	-2.83898	0.98283	20	9.466667	1.5124716393989694
71	11.8405	-2.05952	21	9.466667	1.4972702279650671
71	12.4584	-6.26694	22	9.466667	0.47828529068668657
71	9.45059	5.78238	23	9.466667	1.8400011590957819
71	12.6641	5.33879	24	9.466667	0.47828529068668657
72	-1.52041	-5.03764	0	9.600000	1.3696015647754325
72	-12.83	-4.35371	1	9.600000	1.2833747680908538
72	5.61279	-4.9709	2	9.600000	1.3010775953901594
72	-10.5969	1.04434	3	9.600000	1.4348543809306744
72	1.90116	-6.37027	4	9.600000	1.301076858574684
72	-8.21532	6.69578	5	9.600000	1.283375466974935
72	-7.62029	-2.30361	6	9.600000	1.5424247361545127
72	-0.371028	4.15048	7	9.600000	1.512472077957286
72	8.37148	-6.60232	8	9.600000	1.090658692976976
72	-11.3766	3.14445	9	9.600000	1.4348558720600628
72	9.65969	-6.40327	10	9.600000	0.7712125830982812
72	0.841467	-4.03561	11	9.600000	1.724483066872408
72	-7.70766	-3.64239	12	9.600000	1.6289817520547314
72	-12.958	6.37524	13	9.600000	0.6763982614705019
72	-10.0435	1.5453	14	9.600000	1.1518635481016446
72	7.90835	5.70319	15	9.600000	2.106629230802209
72	3.11402	3.10168	16	9.600000	1.9250620842375592
72	10.8686	4.15278	17	9.600000	1.6705799439043807
72	-3.69367	-6.52888	18	9.600000	0.6763982614704956
72	12.4644	6.59849	19	9.600000	0.21389562965512166
72	-2.95561	0.871363	20	9.600000	1.2099776312743251
72	11.8632	-2.31678	21	9.600000	1.9369090420206385
72	12.4014	-6.26565	22	9.600000	0.42778957290128483
72	9.30545	5.67156	23	9.600000	1.3696015674263176
72	12.6932	5.36665	24	9.600000	0.30249666729579644
73	-1.37398	-4.86979	0	9.733333	1.670579376579215
73	-12.8255	-4.15413	1	9.733333	1.4972702279650703
73	5.38663	-4.8802	2	9.733333	1.8275265615041376
73	-10.707	1.218	3	9.733333	1.5424251191193163
73	1.70222	-6.33724	4	9.733333	1.5124717526392422
73	-8.0734	6.66404	5	9.733333	1.090658692976976
73	-7.78879	-2.18569	6	9.733333	1.5424243061126992
73	-0.510362	4.29627	7	9.733333	1.512471535760582
73	8.45701	-6.60426	8	9.733333	0.6416873670706046
73	-11.3157	3.31423	9	9.733333	1.3527965229409988
73	9.6584	-6.4603	10	9.733333	0.42779107251707776
73	0.952288	-4.18076	11	9.733333	1.3696014763969588
73	-7.53465	-3.56073	12	9.733333	1.4348562149752573
73	-12.9016	6.34544	13	9.733333	0.4782799862332132
73	-9.98972	1.40145	14	9.733333	1.1518653014347011
73	8.13839	5.78356	15	9.733333	1.8275269883759773
73	3.1095	2.90209	16	9.733333	1.497270261912596
73	10.9787	3.97913	17	9.733333	1.5424251191193192
73	-3.83624	-6.52566	18	9.733333	1.069479189395534
73	12.4352	6.57062	19	9.733333	0.3024912453382914
73	-3.10076	0.760542	20	9.733333	1.3696014763969562
73	11.9157	-2.51765	21	9.733333	1.5571843651980535
73	12.3748	-6.17947	22	9.733333	0.6763987034863836
73	9.10328	5.56203	23	9.733333	1.7244834587449596
73	12.6654	5.39581	24	9.733333	0.3024955108886985
74	-1.22754	-4.70195	0	9.866667	1.670579941731093
74	-12.8204	-3.92603	1	9.866667	1.7111666073904221
74	5.18898	-4.79015	2	9.866667	1.6289817342244237
74	-10.8172	1.39165	3	9.866667	1.5424257524124385
74	1.53179	-6.30486	4	9.866667	1.3010777354008534
74	-7.90233	6.66017	5	9.866667	1.2833747171670342
74	-7.89961	-2.04055	6	9.866667	1.369601567426319
74	-0.649695	4.44206	7	9.866667	1.5124720261381162
74	8.57171	-6.57833	8	9.866667	0.8819151515361333
74	-11.2256	3.51188	9	9.866667	1.6289801794022032
74	9.68691	-6.46094	10	9.866667	0.21389629455372
74	1.09227	-4.29803	11	9.866667	1.3696015647754314
74	-7.36099	-3.45055	12	9.866667	1.5424249488216
74	-12.7597	6.3137	13	9.866667	1.0906645483237516
74	-9.87825	1.28482	14	9.866667	1.209977475816825
74	8.39822	5.92031	15	9.866667	2.2021921770041017
74	3.10498	2.70251	16	9.866667	1.4972709947465457
74	11.1181	3.83334	17	9.866667	1.512475083472451
74	-3.9788	-6.52243	18	9.866667	1.0694784226136818
74	12.4054	6.51424	19	9.866667	0.47828529068668657
74	-3.2459	0.64972	20	9.866667	1.3696014763969557
74	11.9967	-2.71917	21	9.866667	1.6289811925311062
74	12.3476	-6.1218	22	9.866667	0.4782846579954339
74	8.93027	5.48037	23	9.866667	1.4348562149752573
74	12.6952	5.45219	24	9.866667	0.478285953744534
75	-1.11027	-4.56197	0	10.000000	1.3696009898774337
75	-12.8444	-3.7258	1	10.000000	1.512471747838287
75	4.99068	-4.72861	2	10.000000	1.5571854911376566
75	-10.9274	1.56531	3	10.000000	1.5424251191193163
75	1.33285	-6.27183	4	10.000000	1.512471752639244
75	-7.78893	6.62907	5	10.000000	0.8819149737977171
75	-8.03894	-1.89476	6	10.000000	1.5124719743189456
75	-0.818186	4.55998	7	10.000000	1.5424243675589495
75	8.62873	-6.57962	8	10.000000	0.42779182232497837
75	-11.1648	3.68166	9	10.000000	1.3527958169784242
75	9.65775	-6.48881	10	10.000000	0.3024944985021428
75	1.23096	-4.47233	11	10.000000	1.6705794769289255
75	-7.21714	-3.39676	12	10.000000	1.1518635481016473
75	-12.6748	6.28325	13	10.000000	0.6763982614705041
75	-9.79594	1.14032	14	10.000000	1.2472157455866748
75	8.60039	6.02984	15	10.000000	1.7244824420366287
75	3.12898	2.50228	16	10.000000	1.512471658602919
75	11.1706	3.63247	17	10.000000	1.5571843651980504
75	-4.2367	-6.57364	18	10.000000	1.9720224213350734
75	12.3465	6.42999	19	10.000000	0.771213873227018
75	-3.41955	0.539545	20	10.000000	1.5424244360667638
75	12.0486	-2.94856	21	10.000000	1.763830633849587
75	12.264	-6.03433	22	10.000000	0.9074829773147317
75	8.75726	5.3987	23	10.000000	1.4348568932148187
75	12.6673	5.48135	24	10.000000	0.3024908711829211
76	-0.963834	-4.39412	0	10.133333	1.6705800896476108
76	-12.8107	-3.49835	1	10.133333	1.724483870756715
76	4.79304	-4.63855	2	10.133333	1.6289817342244237
76	-10.9793	1.7947	3	10.133333	1.7638306338495915
76	1.1352	-6.18177	4	10.133333	1.6289820451897254
76	-7.64572	6.65436	5	10.133333	1.0906585559143012
76	-8.14912	-1.72111	6	10.133333	1.542424315528158
76	-0.957519	4.70577	7	10.133333	1.5124720261381162
76	8.68576	-6.58091	8	10.133333	0.42779182232497837
76	-11.0747	3.87931	9	10.133333	1.6289832890537872
76	9.62859	-6.51668	10	10.133333	0.3024944985021382
76	1.37093	-4.58961	11	10.133333	1.3696015647754314
76	-7.01562	-3.31574	12	10.133333	1.6289827276855366
76	-12.5323	6.28003	13	10.133333	1.0694739407402853
76	-9.71299	1.02434	14	10.133333	1.0694790326443082
76	8.83171	6.16724	15	10.133333	2.017889476213221
76	3.15297	2.30205	16	10.133333	1.512471747838287
76	11.2516	3.43094	17	10.133333	1.6289811925311013
76	-4.40841	-6.59828	18	10.133333	1.301076866946184
76	12.3166	6.37362	19	10.133333	0.4782859537445218
76	-3.56405	0.457235	20	10.133333	1.2472158940738167
76	12.1574	-3.17924	21	10.133333	1.913142511634803
76	12.2095	-5.91899	22	10.133333	0.9565693159908736
76	8.5849	5.34555	23	10.133333	1.3527955852360405
76	12.6692	5.56688	24	10.133333	0.6416872991800641
77	-0.875716	-4.28201	0	10.266667	1.0694791219423019
77	-12.8049	-3.24174	1	10.266667	1.9250620672636132
77	4.56623	-4.57636	2	10.266667	1.7638294226139402
77	-11.0603	1.99622	3	10.266667	1.6289811925311062
77	0.908398	-6.11958	4	10.266667	1.7638300012568922
77	-7.53167	6.65178	5	10.266667	0.8555836446499501
77	-8.28974	-1.63234	6	10.266667	1.2472161342706831
77	-1.12601	4.82369	7	10.266667	1.5424246133439585
77	8.74343	-6.55369	8	10.266667	0.4782852982776712
77	-11.0138	4.04909	9	10.266667	1.3527958169784242
77	9.57221	-6.48687	10	10.266667	0.4782856411931758
77	1.48176	-4.73475	11	10.266667	1.3696015674263198
77	-6.84326	-3.26259	12	10.266667	1.3527955852360414
77	-12.4467	6.27809	13	10.266667	0.6416918659179451
77	-9.68706	0.909641	14	10.266667	0.8819152246898533
77	9.03388	6.27677	15	10.266667	1.7244827993079677
77	3.14845	2.10246	16	10.266667	1.4972710117204893
77	11.3326	3.22942	17	10.266667	1.6289811925311062
77	-4.608	-6.59377	18	10.266667	1.4972710117204893
77	12.2272	6.20448	19	10.266667	1.434855872060066
77	-3.71048	0.28939	20	10.266667	1.6705796591551374
77	12.1814	-3.37947	21	10.266667	1.512470855501107
77	12.1544	-5.83216	22	10.266667	0.771212559559661
77	8.38338	5.26453	23	10.266667	1.6289820318169925
77	12.6705	5.62391	24	10.266667	0.427791089491704
78	-0.729928	-4.14268	0	10.400000	1.5124716490008836
78	-12.7997	-3.01364	1	10.400000	1.711166437654242
78	4.39645	-4.51547	2	10.400000	1.3527965229409955
78	-11.1413	2.19774	3	10.400000	1.6289811925311062
78	0.710104	-6.05804	4	10.400000	1.557184839051578
78	-7.35995	6.67642	5	10.400000	1.301076866946184
78	-8.40121	-1.51571	6	10.400000	1.2099774518120445
78	-1.29321	4.99863	7	10.400000	1.8149664728210724
78	8.82961	-6.52712	8	10.400000	0.6763975447726747
78	-10.9523	4.24739	9	10.400000	1.557183663300508
78	9.51713	-6.40005	10	10.400000	0.7712121577640811
78	1.62109	-4.88054	11	10.400000	1.5124714321222084
78	-6.64173	-3.18157	12	10.400000	1.6289820318169987
78	-12.3327	6.27551	13	10.400000	0.8555791458025697
78	-9.63262	0.794302	14	10.400000	0.9565709356751912
78	9.20753	6.38695	15	10.400000	1.5424249488216015
78	3.14523	1.9599	16	10.400000	1.0694784226136818
78	11.4428	3.05577	17	10.400000	1.5424257524124356
78	-4.77843	-6.56138	18	10.400000	1.3010768585746821
78	12.1676	6.09172	19	10.400000	0.9565705813733794
78	-3.82711	0.177923	20	10.400000	1.2099776830934952
78	12.2339	-3.58035	21	10.400000	1.5571869875040085
78	12.1006	-5.68831	22	10.400000	1.1518642505847863
78	8.18185	5.18351	23	10.400000	1.628982447923401
78	12.701	5.7088	24	10.400000	0.6763969954148582
79	-0.641164	-4.00205	0	10.533333	1.2472160141722382
79	-12.8516	-2.78425	1	10.533333	1.7638289799751028
79	4.16964	-4.45328	2	10.533333	1.7638294226139402
79	-11.2515	2.37139	3	10.533333	1.5424251191193163
79	0.483297	-5.99585	4	10.533333	1.7638300012568904
79	-7.24526	6.70235	5	10.533333	0.8819151515361333
79	-8.54183	-1.42695	6	10.533333	1.2472161342706953
79	-1.46106	5.14507	7	10.533333	1.6705793765792196
79	8.88599	-6.55692	8	10.533333	0.4782863042505252
79	-10.9199	4.41781	9	10.533333	1.301077875411962
79	9.40437	-6.34044	10	10.533333	0.9565715949371579
79	1.75978	-5.05484	11	10.533333	1.6705799439043798
79	-6.49788	-3.12777	12	10.533333	1.151864250584783
79	-12.2484	6.21655	13	10.533333	0.7712152253717838
79	-9.63584	0.651741	14	10.533333	1.069479022460006
79	9.35203	6.46925	15	10.533333	1.2472157455866768
79	3.14006	1.73181	16	10.533333	1.711166539492011
79	11.553	2.88211	17	10.533333	1.5424251191193192
79	-5.03439	-6.52706	18	10.533333	1.9369091117017465
79	12.0782	5.92258	19	10.533333	1.4348565351178155
79	-3.9729	0.0385897	20	10.533333	1.5124714994871522
79	12.2573	-3.80909	21	10.533333	1.7244824290425709
79	12.0177	-5.57232	22	10.533333	1.0694807778692486
79	7.97969	5.07398	23	10.533333	1.7244827993079708
79	12.7029	5.79434	24	10.533333	0.6416874689326934
80	-0.553046	-3.88994	0	10.666667	1.0694791219423019
