frame	y	x	id
75	-6.57364	-4.2367	18
75	6.42999	12.3465	19
75	0.539545	-3.41955	20
75	-2.94856	12.0486	21
75	-6.03433	12.264	22
75	5.3987	8.75726	23
75	5.48135	12.6673	24
76	-4.39412	-0.963834	0
76	-3.49835	-12.8107	1
76	-4.63855	4.79304	2
76	1.7947	-10.9793	3
76	-6.18177	1.1352	4
76	6.65436	-7.64572	5
76	-1.72111	-8.14912	6
76	4.70577	-0.957519	7
76	-6.58091	8.68576	8
76	3.87931	-11.0747	9
76	-6.51668	9.62859	10
76	-4.58961	1.37093	11
76	-3.31574	-7.01562	12
76	6.28003	-12.5323	13
76	1.02434	-9.71299	14
76	6.16724	8.83171	15
76	2.30205	3.15297	16
76	3.43094	11.2516	17
76	-6.59828	-4.40841	18
76	6.37362	12.3166	19
76	0.457235	-3.56405	20
76	-3.17924	12.1574	21
76	-5.91899	12.2095	22
76	5.34555	8.5849	23
76	5.56688	12.6692	24
77	-4.28201	-0.875716	0
77	-3.24174	-12.8049	1
77	-4.57636	4.56623	2
77	1.99622	-11.0603	3
77	-6.11958	0.908398	4
77	6.65178	-7.53167	5
77	-1.63234	-8.28974	6
77	4.82369	-1.12601	7
77	-6.55369	8.74343	8
77	4.04909	-11.0138	9
77	-6.48687	9.57221	10
77	-4.73475	1.48176	11
77	-3.26259	-6.84326	12
77	6.27809	-12.4467	13
77	0.909641	-9.68706	14
77	6.27677	9.03388	15
77	2.10246	3.14845	16
77	3.22942	11.3326	17
77	-6.59377	-4.608	18
77	6.20448	12.2272	19
77	0.28939	-3.71048	20
77	-3.37947	12.1814	21
77	-5.83216	12.1544	22
77	5.26453	8.38338	23
77	5.62391	12.6705	24
78	-4.14268	-0.729928	0
78	-3.01364	-12.7997	1
78	-4.51547	4.39645	2
78	2.19774	-11.1413	3
78	-6.05804	0.710104	4
78	6.67642	-7.35995	5
78	-1.51571	-8.40121	6
78	4.99863	-1.29321	7
78	-6.52712	8.82961	8
78	4.24739	-10.9523	9
78	-6.40005	9.51713	10
78	-4.88054	1.62109	11
78	-3.18157	-6.64173	12
78	6.27551	-12.3327	13
78	0.794302	-9.63262	14
78	6.38695	9.20753	15
78	1.9599	3.14523	16
78	3.05577	11.4428	17
78	-6.56138	-4.77843	18
78	6.09172	12.1676	19
78	0.177923	-3.82711	20
78	-3.58035	12.2339	21
78	-5.68831	12.1006	22
78	5.18351	8.18185	23
78	5.7088	12.701	24
79	-4.00205	-0.641164	0
79	-2.78425	-12.8516	1
79	-4.45328	4.16964	2
79	2.37139	-11.2515	3
79	-5.99585	0.483297	4
79	6.70235	-7.24526	5
79	-1.42695	-8.54183	6
79	5.14507	-1.46106	7
79	-6.55692	8.88599	8
79	4.41781	-10.9199	9
79	-6.34044	9.40437	10
79	-5.05484	1.75978	11
79	-3.12777	-6.49788	12
79	6.21655	-12.2484	13
79	0.651741	-9.63584	14
79	6.46925	9.35203	15
79	1.73181	3.14006	16
79	2.88211	11.553	17
79	-6.52706	-5.03439	18
79	5.92258	12.0782	19
79	0.0385897	-3.9729	20
79	-3.80909	12.2573	21
79	-5.57232	12.0177	22
79	5.07398	7.97969	23
79	5.79434	12.7029	24
80	-3.88994	-0.553046	0
80	-2.58402	-12.8756	1
80	-4.39109	3.94284	2
80	2.57291	-11.3325	3
80	-5.90515	0.257137	4
80	6.69912	-7.1027	5
80	-1.33819	-8.68246	6
80	5.26234	-1.60103	7
80	-6.58737	8.97088	8
80	4.58759	-10.859	9
80	-6.28083	9.29161	10
80	-5.20063	1.89911	11
80	-3.0176	-6.32423	12
80	6.09798	-12.0514	13
80	0.537047	-9.60991	14
80	6.55156	9.49653	15
80	1.53222	3.13554	16
80	2.70846	11.6631	17
80	-6.5219	-5.26249	18
80	5.78132	12.018	19
80	-0.100744	-4.11869	20
80	-4.03848	12.3092	21
80	-5.39867	11.9075	22
80	5.02148	7.77881	23
80	5.90838	12.7055	24
81	-3.77783	-0.464928	0
81	-2.35528	-12.8989	1
81	-4.3289	3.71603	2
81	2.77508	-11.442	3
81	-5.81445	0.0309759	4
81	6.69589	-6.96014	5
81	-1.27794	-8.82373	6
81	5.40813	-1.74037	7
81	-6.61846	9.08428	8
81	4.75673	-10.7696	9
81	-6.24909	9.1497	10
81	-5.34642	2.03844	11
81	-2.93593	-6.15122	12
81	5.98135	-11.94	13
81	0.45022	-9.55483	14
81	6.66368	9.58465	15
81	1.36115	3.13167	16
81	2.53416	11.8018	17
81	-6.54589	-5.46272	18
81	5.61153	11.9571	19
81	-0.211565	-4.26383	20
81	-4.24	12.3902	21
81	-5.22695	11.8829	22
81	4.97026	7.52091	23
81	6.02179	12.7366	24
82	-3.69487	-0.348943	0
82	-2.15505	-12.9229	1
82	-4.26736	3.51774	2
82	2.97789	-11.5801	3
82	-5.75291	-0.167318	4
82	6.69267	-6.81758	5
82	-1.18982	-8.93584	6
82	5.55457	-1.90821	7
82	-6.67871	9.22555	8
82	4.92651	-10.7087	9
82	-6.24458	8.95011	10
82	-5.46369	2.17842	11
82	-2.85427	-5.97821	12
82	5.89388	-11.8564	13
82	0.391259	-9.47058	14
82	6.69025	9.67083	15
82	1.18943	3.15631	16
82	2.3605	11.912	17
82	-6.54137	-5.6623	18
82	5.41324	11.8955	19
82	-0.322386	-4.40898	20
82	-4.44087	12.4427	21
82	-5.11161	11.8284	22
82	4.9184	7.29152	23
82	6.13519	12.7677	24
83	-3.61063	-0.289982	0
83	-1.95482	-12.9469	1
83	-4.20582	3.31944	2
83	3.18006	-11.6896	3
83	-5.66286	-0.364967	4
83	6.68879	-6.6465	5
83	-1.10234	-9.01944	6
83	5.67184	-2.04819	7
83	-6.68129	9.3396	8
83	5.09629	-10.6478	9
83	-6.32495	8.72008	10
83	-5.58097	2.3184	11
83	-2.77261	-5.8052	12
83	5.80576	-11.7443	13
83	0.35952	-9.32867	14
83	6.68896	9.72785	15
83	1.01771	3.18095	16
83	2.1875	11.9937	17
83	-6.56407	-5.91956	18
83	5.24346	11.8346	19
83	-0.433208	-4.55412	20
83	-4.67091	12.5231	21
83	-4.96841	11.8031	22
83	4.8659	7.09065	23
83	6.22073	12.7696	24
84	-3.55489	-0.231667	0
84	-1.72737	-12.9132	1
84	-4.14298	3.06412	2
84	3.38158	-11.7706	3
84	-5.57216	-0.591127	4
84	6.68557	-6.50394	5
84	-0.98636	-9.10239	6
84	5.78976	-2.21668	7
84	-6.68323	9.42514	8
84	5.23756	-10.5875	9
84	-6.32043	8.52049	10
84	-5.6976	2.42987	11
84	-2.69094	-5.63219	12
84	5.68848	-11.6043	13
84	0.356292	-9.1861	14
84	6.68702	9.81339	15
84	0.845994	3.20559	16
84	1.98726	12.0177	17
84	-6.58742	-6.1483	18
84	5.07368	11.7737	19
84	-0.544029	-4.69926	20
84	-4.87178	12.5756	21
84	-4.79475	11.693	22
84	4.81339	6.88977	23
84	6.33478	12.7722	24
85	-3.49981	-0.144839	0
85	-1.52778	-12.9087	1
85	-4.08144	2.86583	2
85	3.58246	-11.8231	3
85	-5.51061	-0.789421	4
85	6.68234	-6.36138	5
85	-0.869729	-9.21386	6
85	5.87917	-2.38582	7
85	-6.62814	9.51196	8
85	5.40735	-10.5266	9
85	-6.34378	8.29175	10
85	-5.81423	2.54133	11
85	-2.63908	-5.4028	12
85	5.57121	-11.4643	13
85	0.324553	-9.04419	14
85	6.65787	9.84126	15
85	0.702788	3.23087	16
85	1.78639	12.0702	17
85	-6.58226	-6.3764	18
85	4.90454	11.6843	19
85	-0.65485	-4.8444	20
85	-5.10053	12.5989	21
85	-4.62303	11.6683	22
85	4.76153	6.66038	23
85	6.44947	12.7463	24
86	-3.44343	-0.115036	0
86	-1.35606	-12.9333	1
86	-4.04777	2.63838	2
86	3.78398	-11.9041	3
86	-5.42056	-0.98707	4
86	6.67911	-6.21882	5
86	-0.753099	-9.32533	6
86	5.99645	-2.5258	7
86	-6.57306	9.59879	8
86	5.57713	-10.4657	9
86	-6.25372	8.0941	10
86	-5.93086	2.6528	11
86	-2.55742	-5.22979	12
86	5.45393	-11.3243	13
86	0.292814	-8.90227	14
86	6.62806	9.89763	15
86	0.531715	3.227	16
86	1.61338	12.1518	17
86	-6.54858	-6.60385	18
86	4.7354	11.5949	19
86	-0.794829	-4.96168	20
86	-5.30011	12.5944	21
86	-4.47918	11.6145	22
86	4.652	6.45822	23
86	6.53501	12.7482	24
87	-3.38769	-0.0567213	0
87	-1.18434	-12.958	1
87	-3.95707	2.41222	2
87	3.95763	-12.0143	3
87	-5.30199	-1.18407	4
87	6.70375	-6.0471	5
87	-0.637114	-9.40828	6
87	6.11372	-2.66578	7
87	-6.51797	9.68562	8
87	5.74691	-10.4048	9
87	-6.19154	7.8673	10
87	-6.01898	2.76491	11
87	-2.44724	-5.05614	12
87	5.36517	-11.1837	13
87	0.260429	-8.73185	14
87	6.6002	9.86848	15
87	0.417666	3.22442	16
87	1.46953	12.2056	17
87	-6.51426	-6.85981	18
87	4.56562	11.534	19
87	-0.934808	-5.07895	20
87	-5.49905	12.5614	21
87	-4.27701	11.505	22
87	4.59949	6.25734	23
87	6.6497	12.7223	24
88	-3.33196	0.00159391	0
88	-0.984115	-12.982	1
88	-3.89488	2.18541	2
88	4.13064	-12.096	3
88	-5.18278	-1.40959	4
88	6.72839	-5.87539	5
88	-0.521129	-9.49124	6
88	6.23035	-2.77724	7
88	-6.46223	9.74393	8
88	5.88753	-10.3161	9
88	-6.18573	7.61069	10
88	-6.07858	2.87767	11
88	-2.33707	-4.88248	12
88	5.24725	-11.0152	13
88	0.256556	-8.56077	14
88	6.60084	9.83996	15
88	0.304263	3.19333	16
88	1.32503	12.2879	17
88	-6.5091	-7.08791	18
88	4.39648	11.4446	19
88	-1.07479	-5.19623	20
88	-5.67141	12.6145	21
88	-4.07614	11.4525	22
88	4.57614	6.0286	23
88	6.70672	12.7236	24
89	-3.39092	0.0858394	0
89	-0.868775	-13.0364	1
89	-3.86249	2.01498	2
89	4.3043	-12.2061	3
89	-5.09272	-1.60724	4
89	6.69665	-5.73347	5
89	-0.433656	-9.57484	6
89	6.28931	-2.86149	7
89	-6.46352	9.80096	8
89	5.99965	-10.2279	9
89	-6.20908	7.38194	10
89	-6.1667	2.98978	11
89	-2.25605	-4.68096	12
89	5.10081	-10.8474	13
89	0.224817	-8.41886	14
89	6.5166	9.781	15
89	0.161057	3.21861	16
89	1.15138	12.3981	17
89	-6.53309	-7.28814	18
89	4.19819	11.3831	19
89	-1.21477	-5.31351	20
89	-5.81462	12.6398	21
89	-3.90442	11.4279	22
89	4.52364	5.82772	23
89	6.73524	12.7242	24
90	-3.36435	0.172021	0
90	-0.724924	-13.0902	1
90	-3.82882	1.78753	2
90	4.4786	-12.3448	3
90	-5.00332	-1.77637	4
90	6.69278	-5.5624	5
90	-0.317672	-9.65779	6
90	6.37679	-2.94509	7
90	-6.43566	9.83011	8
90	6.1124	-10.1683	9
90	-6.20327	7.12533	10
90	-6.22695	3.13105	11
90	-2.14587	-4.50731	12
90	5.01205	-10.7067	13
90	0.220944	-8.24779	14
90	6.43235	9.72204	15
90	0.103387	3.24583	16
90	1.00623	12.5089	17
90	-6.52857	-7.48772	18
90	4.02776	11.3507	19
90	-1.32623	-5.43014	20
90	-5.95783	12.6651	21
90	-3.73141	11.3462	22
90	4.49964	5.62749	23
90	6.79162	12.754	24
91	-3.36693	0.28607	0
91	-0.61023	-13.1161	1
91	-3.85281	1.5873	2
91	4.62439	-12.4842	3
91	-4.91262	-2.00253	4
91	6.66039	-5.39197	5
91	-0.230844	-9.71288	6
91	6.43575	-3.02934	7
91	-6.46482	9.85798	8
91	6.19665	-10.1094	9
91	-6.25448	6.86743	10
91	-6.31443	3.21465	11
91	-2.09272	-4.33494	12
91	4.89477	-10.5668	13
91	0.188559	-8.07736	14
91	6.26257	9.66115	15
91	0.0172054	3.27241	16
91	0.83387	12.5621	17
91	-6.57979	-7.74562	18
91	3.82947	11.2891	19
91	-1.46621	-5.54741	20
91	-6.13019	12.7182	21
91	-3.56034	11.3501	22
91	4.41863	5.42597	23
91	6.76375	12.7249	24
92	-3.341	0.400764	0
92	-0.468314	-13.0844	1
92	-3.81978	1.38836	2
92	4.82591	-12.5652	3
92	-4.82192	-2.2287	4
92	6.65652	-5.2209	5
92	-0.0876381	-9.73816	6
92	6.52387	-3.14145	7
92	-6.46546	9.88649	8
92	6.30941	-10.0498	9
92	-6.22016	6.61147	10
92	-6.34487	3.29954	11
92	-2.01106	-4.16194	12
92	4.80472	-10.3691	13
92	0.184041	-7.87777	14
92	6.09214	9.62876	15
92	-0.0404643	3.29963	16
92	0.690664	12.5874	17
92	-6.60314	-7.97437	18
92	3.65969	11.2282	19
92	-1.60619	-5.66469	20
92	-6.24488	12.7442	21
92	-3.35882	11.2691	22
92	4.33696	5.25296	23
92	6.79226	12.7255	24
93	-3.28784	0.573128	0
93	-0.354911	-13.0533	1
93	-3.81462	1.16026	2
93	4.99892	-12.6469	3
93	-4.70335	-2.4257	4
93	6.68181	-5.07769	5
93	0.055568	-9.76345	6
93	6.61198	-3.25356	7
93	-6.46611	9.91501	8
93	6.42281	-10.0187	9
93	-6.18584	6.35551	10
93	-6.31894	3.41424	11
93	-1.93068	-3.9319	12
93	4.71466	-10.1715	13
93	0.180168	-7.7067	14
93	5.92236	9.56786	15
93	-0.0968431	3.26983	16
93	0.547458	12.6127	17
93	-6.59797	-8.20246	18
93	3.4899	11.1674	19
93	-1.77533	-5.7541	20
93	-6.30191	12.7429	21
93	-3.18581	11.1874	22
93	4.25594	5.05144	23
93	6.79226	12.7255	24
94	-3.23405	0.716979	0
94	-0.269375	-13.0514	1
94	-3.78094	0.932813	2
94	5.20044	-12.7279	3
94	-4.58478	-2.6227	4
94	6.70709	-4.93449	5
94	0.19942	-9.81724	6
94	6.67159	-3.36632	7
94	-6.4674	9.97203	8
94	6.5077	-9.98823	9
94	-6.18068	6.12741	10
94	-6.32023	3.47126	11
94	-1.84902	-3.75889	12
94	4.62526	-10.0023	13
94	0.176941	-7.56414	14
94	5.75322	9.47846	15
94	-0.208955	3.18171	16
94	0.403606	12.6665	17
94	-6.5643	-8.42992	18
94	3.32012	11.1065	19
94	-1.91531	-5.87137	20
94	-6.30126	12.7144	21
94	-3.01409	11.1627	22
94	4.17493	4.84992	23
94	6.79226	12.7255	24
95	-3.18025	0.860831	0
95	-0.183838	-13.0494	1
95	-3.71811	0.677494	2
95	5.4026	-12.8374	3
95	-4.43706	-2.84757	4
95	6.73237	-4.79128	5
95	0.371783	-9.8704	6
95	6.75971	-3.47843	7
95	-6.43889	9.97268	8
95	6.56344	-9.92992	9
95	-6.17487	5.8708	10
95	-6.26515	3.55809	11
95	-1.76736	-3.58588	12
95	4.565	-9.86105	13
95	0.172423	-7.36456	14
95	5.58473	9.36053	15
95	-0.291264	3.03721	16
95	0.288912	12.6924	17
95	-6.52998	-8.68588	18
95	3.1497	11.0741	19
95	-2.05528	-5.98865	20
95	-6.24295	12.6586	21
95	-2.86959	11.0804	22
95	4.15029	4.6782	23
95	6.79291	12.697	24
96	-3.09859	1.03384	0
96	-0.126169	-13.0767	1
96	-3.7123	0.420885	2
96	5.57626	-12.9476	3
96	-4.34571	-3.10224	4
96	6.75766	-4.64807	5
96	0.51628	-9.95271	6
96	6.84847	-3.61905	7
96	-6.38122	9.94545	8
96	6.56344	-9.92992	9
96	-6.19692	5.58503	10
96	-6.1809	3.61705	11
96	-1.65654	-3.44074	12
96	4.44708	-9.69256	13
96	0.111526	-7.19477	14
96	5.38773	9.24197	15
96	-0.429952	2.86291	16
96	0.174864	12.6898	17
96	-6.55268	-8.94313	18
96	2.9514	11.0125	19
96	-2.22313	-6.13508	20
96	-6.24101	12.5731	21
96	-2.69658	10.9988	22
96	4.07056	4.41966	23
96	6.76698	12.5823	24
97	-3.01757	1.23536	0
97	-0.0691444	-13.0754	1
97	-3.67927	0.221946	2
97	5.74862	-13.0007	3
97	-4.22715	-3.29925	4
97	6.78294	-4.50487	5
97	0.687999	-9.97734	6
97	6.9651	-3.73052	7
97	-6.32419	9.94674	8
97	6.5913	-9.90076	9
97	-6.21963	5.32778	10
97	-6.06879	3.70517	11
97	-1.54636	-3.26709	12
97	4.32916	-9.52407	13
97	0.107653	-7.0237	14
97	5.19073	9.1234	15
97	-0.541419	2.74628	16
97	0.088682	12.7164	17
97	-6.54816	-9.14272	18
97	2.78162	10.9516	19
97	-2.3346	-6.25171	20
97	-6.21121	12.5167	21
97	-2.52422	10.9456	22
97	4.04721	4.19091	23
97	6.79742	12.4974	24
98	-2.93591	1.40837	0
98	-0.0691444	-13.0754	1
98	-3.64559	-0.00550607	2
98	5.89312	-13.083	3
98	-4.10858	-3.49625	4
98	6.77972	-4.36231	5
98	0.859071	-9.97347	6
98	7.05322	-3.84263	7
98	-6.26717	9.94804	8
98	6.59066	-9.87225	9
98	-6.24233	5.07052	10
98	-5.98519	3.79264	11
98	-1.46534	-3.06557	12
98	4.21124	-9.35558	13
98	0.0752683	-6.85327	14
98	4.9367	9.00354	15
98	-0.652886	2.62965	16
98	-0.0253666	12.7138	17
98	-6.5728	-9.31444	18
98	2.61184	10.8907	19
98	-2.47458	-6.36899	20
98	-6.20798	12.3741	21
98	-2.40953	10.9197	22
98	3.96748	3.93237	23
98	6.77214	12.3542	24
99	-2.79657	1.55416	0
99	-0.0419232	-13.0177	1
99	-3.61192	-0.232958	2
99	6.06613	-13.1647	3
99	-3.98937	-3.72177	4
99	6.805	-4.2191	5
99	1.05866	-9.96895	6
99	7.16985	-3.9541	7
99	-6.18163	9.94997	8
99	6.61788	-9.81458	9
99	-6.23717	4.84243	10
99	-5.84521	3.90992	11
99	-1.35452	-2.92042	12
99	4.15034	-9.1858	13
99	0.0713956	-6.6822	14
99	4.71054	8.91284	15
99	-0.79351	2.54089	16
99	-0.13877	12.6827	17
99	-6.56828	-9.51402	18
99	2.47057	10.8305	19
99	-2.61391	-6.51478	20
99	-6.20475	12.2316	21
99	-2.208	10.8387	22
99	3.88711	3.70233	23
99	6.80388	12.2123	24
100	-2.65659	1.67143	0
100	-0.0438596	-12.9322	1
100	-3.54973	-0.459764	2
100	6.23785	-13.1893	3
100	-3.89867	-3.94793	4
100	6.80177	-4.07654	5
100	1.25824	-9.96444	6
100	7.28713	-4.09408	7
100	-6.06758	9.95255	8
100	6.61659	-9.75755	9
100	-6.23136	4.58582	10
100	-5.73374	4.02655	11
100	-1.27286	-2.74741	12
100	4.06029	-8.98815	13
100	0.0953895	-6.48197	14
100	4.48438	8.82214	15
100	-0.904977	2.42426	16
100	-0.279394	12.5939	17
100	-6.56312	-9.74212	18
100	2.3293	10.7702	19
100	-2.72473	-6.65992	20
100	-6.20088	12.0605	21
100	-2.03499	10.757	22
100	3.80674	3.4723	23
100	6.83497	12.0989	24
101	-2.48939	1.84638	0
101	-0.0470868	-12.7896	1
101	-3.45968	-0.657412	2
101	6.37976	-13.1576	3
101	-3.78075	-4.11642	4
101	6.76939	-3.90611	5
101	1.45783	-9.95992	6
101	7.34802	-4.26386	7
101	-5.92567	9.98429	8
101	6.61336	-9.61499	9
101	-6.28322	4.35643	10
101	-5.62292	4.17169	11
101	-1.19184	-2.54589	12
101	3.96959	-8.76199	13
101	0.119383	-6.28174	14
101	4.25886	8.70293	15
101	-1.04496	2.30698	16
101	-0.420664	12.5337	17
101	-6.53203	-9.85552	18
101	2.18803	10.71	19
101	-2.8362	-6.77655	20
101	-6.1983	11.9465	21
101	-1.89114	10.7032	22
101	3.75423	3.27143	23
101	6.83756	11.9848	24
102	-2.34941	1.96366	0
102	-0.0509595	-12.6185	1
102	-3.39749	-0.884219	2
102	6.49252	-13.098	3
102	-3.66282	-4.28491	4
102	6.73701	-3.73568	5
102	1.65806	-9.98391	6
102	7.40957	-4.46215	7
102	-5.81226	10.0154	8
102	6.58227	-9.50159	9
102	-6.33379	4.07002	10
102	-5.53997	4.28768	11
102	-1.13933	-2.34502	12
102	3.88018	-8.59285	13
102	0.059132	-6.14047	14
102	3.97697	8.55392	15
102	-1.18364	2.13268	16
102	-0.561934	12.4734	17
102	-6.5586	-9.9417	18
102	2.01825	10.6491	19
102	-3.00533	-6.86596	20
102	-6.22294	11.7747	21
102	-1.7758	10.6488	22
102	3.6745	3.01288	23
102	6.81421	11.7561	24
103	-2.15306	2.11073	0
103	-0.0541868	-12.476	1
103	-3.3353	-1.11102	2
103	6.57741	-13.0675	3
103	-3.54426	-4.48191	4
103	6.73378	-3.59312	5
103	1.8868	-10.0073	6
103	7.49898	-4.63129	7
103	-5.6697	10.0186	8
103	6.57968	-9.38754	9
103	-6.38436	3.78361	10
103	-5.42915	4.43282	11
103	-1.05702	-2.20052	12
103	3.79142	-8.45223	13
103	0.0552592	-5.9694	14
103	3.75145	8.4347	15
103	-1.32233	1.95838	16
103	-0.702558	12.3847	17
103	-6.52944	-9.96957	18
103	1.87698	10.5888	19
103	-3.14531	-6.98323	20
103	-6.18991	11.5758	21
103	-1.63195	10.595	22
103	3.622	2.812	23
103	6.78957	11.5844	24
104	-1.98521	2.25717	0
104	-0.0295474	-12.3043	1
104	-3.2446	-1.33719	2
104	6.60528	-13.0384	3
104	-3.4542	-4.67956	4
104	6.75842	-3.42141	5
104	2.11554	-10.0306	6
104	7.55987	-4.80107	7
104	-5.49928	10.051	8
104	6.54859	-9.27414	9
104	-6.40642	3.49784	10
104	-5.31768	4.54945	11
104	-0.946847	-2.02686	12
104	3.73052	-8.28244	13
104	0.0222289	-5.77046	14
104	3.52594	8.31549	15
104	-1.46102	1.78408	16
104	-0.87234	12.3238	17
104	-6.47177	-9.99679	18
104	1.73506	10.5571	19
104	-3.28529	-7.10051	20
104	-6.15688	11.3769	21
104	-1.45894	10.5133	22
104	3.59865	2.58326	23
104	6.79344	11.4133	24
105	-1.76034	2.40489	0
105	-0.0042625	-12.161	1
105	-3.18241	-1.56399	2
105	6.63314	-13.0092	3
105	-3.36479	-4.8487	4
105	6.78435	-3.30671	5
105	2.34428	-10.054	6
105	7.62077	-4.97086	7
105	-5.32756	10.0264	8
105	6.48834	-9.13287	9
105	-6.39996	3.21272	10
105	-5.1777	4.66672	11
105	-0.864538	-1.88237	12
105	3.61195	-8.08544	13
105	0.0183562	-5.59938	14
105	3.27191	8.19563	15
105	-1.59971	1.60978	16
105	-1.04277	12.2914	17
105	-6.38559	-10.0234	18
105	1.59379	10.4968	19
105	-3.39676	-7.21714	20
105	-6.15301	11.2058	21
105	-1.31638	10.5165	22
105	3.54614	2.38239	23
105	6.79731	11.2422	24
106	-1.5912	2.4943	0
106	0.0203769	-11.9893	1
106	-3.14874	-1.79144	2
106	6.6325	-12.9807	3
106	-3.24623	-5.0457	4
106	6.78112	-3.16415	5
106	2.57238	-10.0488	6
106	7.68167	-5.14064	7
106	-5.15648	10.0302	8
106	6.39893	-8.96373	9
106	-6.39351	2.9276	10
106	-5.03837	4.81251	11
106	-0.754362	-1.70871	12
106	3.52254	-7.9163	13
106	0.015129	-5.45682	14
106	3.01788	8.07578	15
106	-1.73904	1.46399	16
106	-1.21319	12.259	17
106	-6.21387	-10.048	18
106	1.45188	10.4651	19
106	-3.50822	-7.33377	20
106	-6.20551	11.0049	21
106	-1.20104	10.4621	22
106	3.49364	2.18151	23
106	6.77267	11.0705	24
107	-1.44993	2.55455	0
107	0.0165042	-11.8183	1
107	-3.11506	-2.0189	2
107	6.60334	-12.9528	3
107	-3.18468	-5.24399	4
107	6.74874	-2.99372	5
107	2.77132	-10.0158	6
107	7.65703	-5.31236	7
107	-5.01457	10.062	8
107	6.31017	-8.82311	9
107	-6.41621	2.67034	10
107	-4.95606	4.95701	11
107	-0.700565	-1.56486	12
107	3.40527	-7.77633	13
107	-0.0179013	-5.25788	14
107	2.7347	7.98379	15
107	-1.90753	1.34607	16
107	-1.41149	12.1975	17
107	-6.07067	-10.0733	18
107	1.31061	10.4048	19
107	-3.67607	-7.4802	20
107	-6.25802	10.804	21
107	-1.14273	10.4064	22
107	3.38411	1.97934	23
107	6.74803	10.8988	24
108	-1.2808	2.64396	0
108	0.0132769	-11.6757	1
108	-3.02436	-2.24506	2
108	6.57483	-12.9535	3
108	-3.12379	-5.41378	4
108	6.74422	-2.79414	5
108	3.00006	-10.0391	6
108	7.63174	-5.45556	7
108	-4.84414	10.0944	8
108	6.27843	-8.68119	9
108	-6.43891	2.41309	10
108	-4.84459	5.07364	11
108	-0.646768	-1.42101	12
108	3.31521	-7.57868	13
108	-0.0217741	-5.08681	14
108	2.48067	7.86393	15
108	-2.07538	1.19964	16
108	-1.60914	12.1074	17
108	-5.8983	-10.1264	18
108	1.16934	10.3446	19
108	-3.8154	-7.62599	20
108	-6.30988	10.5747	21
108	-1.02739	10.3519	22
108	3.30309	1.77782	23
108	6.77848	10.8139	24
109	-1.11166	2.73337	0
109	0.00940422	-11.5046	1
109	-2.96217	-2.47186	2
109	6.51716	-12.9263	3
109	-3.03438	-5.58291	4
109	6.71183	-2.62371	5
109	3.22881	-10.0625	6
109	7.60775	-5.65579	7
109	-4.67371	10.1267	8
109	6.21753	-8.51141	9
109	-6.43246	2.12796	10
109	-4.73377	5.21878	11
109	-0.564459	-1.27651	12
109	3.19665	-7.38167	13
109	0.00286536	-4.91509	14
109	2.22729	7.71556	15
109	-2.21536	1.08236	16
109	-1.80679	12.0174	17
109	-5.75381	-10.2088	18
109	1.05722	10.2565	19
109	-3.95538	-7.74327	20
109	-6.30665	10.4321	21
109	-0.912694	10.326	22
109	3.25058	1.57695	23
109	6.78171	10.6713	24
110	-0.970392	2.79362	0
110	0.00488606	-11.305	1
110	-2.90063	-2.67016	2
110	6.45884	-12.8705	3
110	-2.91646	-5.7514	4
110	6.73647	-2.45199	5
110	3.45755	-10.0858	6
110	7.61227	-5.85538	7
110	-4.50329	10.1591	8
110	6.18579	-8.3695	9
110	-6.48303	1.84155	10
110	-4.62295	5.36392	11
110	-0.511307	-1.10415	12
110	3.13639	-7.2404	13
110	-0.000361902	-4.77253	14
110	1.97326	7.5957	15
110	-2.35404	0.908061	16
110	-1.97592	11.9279	17
110	-5.60931	-10.2911	18
110	0.944467	10.1969	19
110	-4.09536	-7.86054	20
110	-6.30149	10.204	21
110	-0.827158	10.3279	22
110	3.19808	1.37607	23
110	6.78494	10.5288	24
111	-0.829768	2.88239	0
111	-0.0274988	-11.1346	1
111	-2.83844	-2.89696	2
111	6.37073	-12.7584	3
111	-2.85427	-5.97821	4
111	6.76111	-2.28027	5
111	3.65778	-10.1098	6
111	7.58763	-6.02709	7
111	-4.30435	10.1922	8
111	6.12554	-8.22823	9
111	-6.50509	1.55579	10
111	-4.51213	5.50907	11
111	-0.45751	-0.960298	12
111	3.04634	-7.04276	13
111	-0.00423462	-4.60146	14
111	1.71923	7.47584	15
111	-2.49338	0.762273	16
111	-2.17422	11.8664	17
111	-5.40779	-10.3721	18
111	0.802552	10.1651	19
111	-4.26385	-7.97846	20
111	-6.26781	9.97655	21
111	-0.770134	10.3292	22
111	3.1177	1.14604	23
111	6.7603	10.3571	24
112	-0.660631	2.9718	0
112	-0.00285938	-10.9629	1
112	-2.74839	-3.09461	2
112	6.28132	-12.5893	3
112	-2.73699	-6.11819	4
112	6.81297	-2.05089	5
112	3.88652	-10.1332	6
112	7.56299	-6.19881	7
112	-4.13392	10.2245	8
112	6.064	-8.02993	9
112	-6.47076	1.29982	10
112	-4.37344	5.68337	11
112	-0.375201	-0.815801	12
112	2.98544	-6.87297	13
112	-0.00810733	-4.43039	14
112	1.49307	7.38514	15
112	-2.60484	0.645643	16
112	-2.31613	11.8347	17
112	-5.17711	-10.481	18
112	0.717661	10.1347	19
112	-4.40383	-8.09574	20
112	-6.26394	9.80547	21
112	-0.712464	10.302	22
112	3.09371	0.945806	23
