frame	x	y	id	time	velocity	angle
28	-3.18113	0.990575	3	3.733333	1.7638299888349283	12.740339011566837
28	3.2213	-0.980074	4	3.733333	1.28337480912199	88.70073291540133
28	-5.68708	2.44511	5	3.733333	1.5424243061126992	-34.98677069878927
28	-1.50234	-4.2393	6	3.733333	1.6705793765792212	48.89707075734139
28	2.45535	-0.791574	7	3.733333	0.47828542329823687	-117.85938969920383
28	1.23828	-6.66906	8	3.733333	1.4972709947465475	178.70267716819524
28	-11.5964	-2.78414	9	3.733333	1.2472160260573624	-60.33631651628711
28	2.7877	0.0281781	10	3.733333	1.5124717575529325	170.57309207932985
28	-4.52625	-0.462365	11	3.733333	1.283375470369725	178.7030534166669
28	-12.6783	-5.21295	12	3.733333	1.5124717478382823	96.83498766350544
28	-9.38075	3.09927	13	3.733333	1.3527958062431522	-72.8629413486664
28	-12.7266	5.25746	14	3.733333	1.0906588167246989	-79.98060806081523
28	-2.13909	0.396451	15	3.733333	1.3696014763969562	-142.63636829331597
28	0.0842962	6.622	16	3.733333	1.497270634838753	178.70264597840082
28	4.81484	5.14563	17	3.733333	1.4348568932148127	-154.7328844997787
28	-1.05111	0.571508	18	3.733333	1.5571849946678678	72.75788624957418
28	6.7725	4.67341	19	3.733333	1.0906586863192433	-169.9890531727224
28	2.16967	5.49078	20	3.733333	1.369601567426315	37.36313295531374
28	9.68772	6.17639	21	3.733333	0.8819149861480784	102.7396881209027
28	9.71615	-0.128667	22	3.733333	0.4782854407080068	115.26715385002376
28	11.0326	2.5801	23	3.733333	1.7244846126690319	-121.02786964911877
28	12.3741	1.35161	24	3.733333	1.069478388667346	-91.28588461327521
29	-7.55443	-6.95497	0	3.866667	1.301077609342662	-171.83439956414523
29	-9.54318	-6.59615	1	3.866667	1.0906594248952373	10.0109468272776
29	8.52285	-3.69602	2	3.866667	1.4348568932148096	115.26711550022141
29	-3.40987	0.967227	3	3.866667	1.7244828174506974	5.828122878507842
29	3.21808	-1.12263	4	3.866667	1.0694793973639585	88.70604503771501
29	-5.82577	2.61942	5	3.866667	1.6705794769289255	-51.49243809717569
29	-1.62026	-4.40779	6	3.866667	1.5424243061127036	55.01322930121078
29	2.48515	-0.735195	7	3.866667	0.47828542329823465	-117.85938969920348
29	1.46638	-6.67422	8	3.866667	1.7111658066582303	178.70409554364034
29	-11.6502	-2.64029	9	3.866667	1.1518642505847847	-69.49416826126588
29	2.92962	-0.00356128	10	3.866667	1.0906586901941835	167.39365519177912
29	-4.38304	-0.43708	11	3.866667	1.0906586602382202	-169.98711322361808
29	-12.6537	-5.38467	12	3.866667	1.3010782484972112	98.1525229280508
29	-9.43326	3.30014	13	3.866667	1.557184554865066	-75.34998510877176
29	-12.7227	5.42853	14	3.866667	1.2833747680908538	-91.30598491846072
29	-1.99266	0.564296	15	3.866667	1.6705797156703248	-131.10183647007733
29	0.283881	6.61748	16	3.866667	1.4972706218203846	178.70264337918363
29	5.01572	5.19814	17	3.866667	1.5571852804864432	-165.35068302952794
29	-1.1133	0.344702	18	3.866667	1.7638300012568913	74.66641961788018
29	6.94421	4.69805	19	3.866667	1.301077609342662	-171.83393043179046
29	2.05368	5.40782	20	3.866667	1.0694790326443107	35.573641487678465
29	9.71365	6.06169	21	3.866667	0.8819149861480755	102.73861366767258
29	9.74273	-0.214849	22	3.866667	0.6763979747913591	107.14065568067116
29	11.1227	2.77775	23	3.866667	1.6289801794022087	-114.50616989764474
29	12.3773	1.49417	24	3.866667	1.0694791384752729	-91.28588461327521
30	-7.38336	-6.95884	0	4.000000	1.2833747171670276	178.7040576801189
30	-9.65787	-6.62208	1	4.000000	0.881914986148077	12.739688120902606
30	8.63238	-3.89819	2	4.000000	1.7244834587449684	118.44758461339556
30	-3.63861	0.943878	3	4.000000	1.7244828250666269	5.828370779880838
30	3.24272	-1.29435	4	4.000000	1.301076866946184	98.16560043585477
30	-5.99426	2.73734	5	4.000000	1.5424247361545127	-34.986770698789414
30	-1.73818	-4.57628	6	4.000000	1.5424247361545083	55.01322930121064
30	2.51496	-0.678816	7	4.000000	0.47828577380462156	-117.8673324939347
30	1.66661	-6.65023	8	4.000000	1.5124717478382856	-173.16783332270037
30	-11.7325	-2.49579	9	4.000000	1.2472153743690388	-60.336316516287035
30	3.07153	-0.0353007	10	4.000000	1.0906594227672197	167.39277987342865
30	-4.23984	-0.411795	11	4.000000	1.0906586471977064	-169.98642815076428
30	-12.6297	-5.5849	12	4.000000	1.5124717478382839	96.83498766350596
30	-9.48576	3.50102	13	4.000000	1.5571852804864401	-75.353352873296
30	-12.7195	5.57109	14	4.000000	1.0694791384752715	-91.28588461327521
30	-1.819	0.674472	15	4.000000	1.5424243958872248	-147.60752415466902
30	0.482821	6.58445	16	4.000000	1.5124717526392435	170.57317616305914
30	5.21659	5.25064	17	4.000000	1.5571845548650611	-165.3526550684535
30	-1.204	0.118541	18	4.000000	1.8275264911677684	68.1471546403396
30	7.11658	4.7512	19	4.000000	1.3527958062431542	-162.86294134866662
30	1.93705	5.29636	20	4.000000	1.2099769336200703	43.7015280537398
30	9.79596	5.9172	21	4.000000	1.2472167684925772	119.66838269222482
30	9.82568	-0.330834	22	4.000000	1.0694790326443149	125.57154206021018
30	11.1842	2.97604	23	4.000000	1.5571858863929047	-107.23137068977358
30	12.3806	1.63673	24	4.000000	1.0694793082278695	-91.32605437670466
31	-7.24015	-6.93355	0	4.133333	1.0906586863192498	-169.98517329770777
31	-9.74277	-6.59163	1	4.133333	0.6763975555079437	-19.730739701989197
31	8.7134	-4.09971	2	4.133333	1.6289817520547398	111.90232018003393
31	-3.86736	0.92053	3	4.133333	1.7244835635738538	5.827869850904686
31	3.26736	-1.46607	4	4.133333	1.3010776093426604	98.1656004358549
31	-6.13424	2.85461	5	4.133333	1.3696015647754336	-39.95501390054463
31	-1.8561	-4.74477	6	4.133333	1.5424247361545127	55.01322930121078
31	2.54476	-0.622437	7	4.133333	0.47828542329823615	-117.85938969920383
31	1.86684	-6.62623	8	4.133333	1.512471747838285	-173.1650123364943
31	-11.7869	-2.38045	9	4.133333	0.9565693159908766	-64.74913671085156
31	3.12791	-0.0651037	10	4.133333	0.47828543439423543	152.13864721769582
31	-4.06748	-0.358644	11	4.133333	1.35279569573955	-162.86170178540235
31	-12.6329	-5.72746	12	4.133333	1.0694791384752782	88.71411538672479
31	-9.53891	3.67338	13	4.133333	1.3527955852360425	-72.86200533924574
31	-12.7169	5.68514	14	4.133333	0.85558367859915	-91.30594676172707
31	-1.61619	0.812515	15	4.133333	1.8400012012962474	-145.75876692191804
31	0.710272	6.55078	16	4.133333	1.7244831317268525	171.5795494805175
31	5.44598	5.3025	17	4.133333	1.7638299722961552	-167.2608491279931
31	-1.23703	-0.080398	18	4.133333	1.5124717526392433	80.573129628093
31	7.31745	4.80371	19	4.133333	1.5571845548650676	-165.3499851087718
31	1.79062	5.12851	20	4.133333	1.670579941731088	48.89900903035428
31	9.87763	5.74419	21	4.133333	1.4348562149752573	115.26982377911071
31	9.90864	-0.446819	22	4.133333	1.069479032644307	125.57481019924406
31	11.2173	3.17498	23	4.133333	1.5124713841141124	-99.4464422623681
31	12.3838	1.77929	24	4.133333	1.0694791384752733	-91.28588461327593
32	-7.01205	-6.93872	0	4.266667	1.7111665394920126	178.70158495980866
32	-9.77128	-6.59099	1	4.266667	0.21389627757981025	-1.2859747888518034
32	8.85209	-4.27401	2	4.266667	1.6705799439043725	128.50916343612536
32	-4.0961	0.897181	3	4.266667	1.7244828250666269	5.828370779880838
32	3.26284	-1.66566	4	4.266667	1.4972702449386437	88.70267716819536
32	-6.27422	2.97189	5	4.266667	1.3696015647754314	-39.957418933847904
32	-1.97338	-4.88475	6	4.266667	1.3696015647754325	50.04258106615234
32	2.57392	-0.594571	7	4.266667	0.3024943948637894	-136.29989860067832
32	2.06771	-6.57373	8	4.266667	1.5571852804864401	-165.35265506845346
32	-11.8116	-2.20873	9	4.266667	1.301078248497206	-81.81478490885483
32	3.21345	-0.0670401	10	4.266667	0.6416873597716923	178.7031961471016
32	-3.89447	-0.27698	11	4.266667	1.4348568932148127	-154.73180117372044
32	-12.607	-5.84215	12	4.266667	0.8819144899875514	102.72542901624868
32	-9.5344	3.87297	13	4.266667	1.4972709947465457	-91.29445362619686
32	-12.7143	5.79919	14	4.266667	0.8555829287912786	-91.30594676172795
32	-1.35764	0.892242	15	4.266667	2.0291939351093333	-162.86222463124443
32	0.937724	6.5171	16	4.266667	1.724483096072951	171.5771209753356
32	5.67537	5.35436	17	4.266667	1.7638301376840586	-167.26084912799337
32	-1.24155	-0.279983	18	4.266667	1.4972706368165427	88.70264467879365
32	7.51833	4.85621	19	4.266667	1.5571852804864368	-165.353352873296
32	1.73037	4.98724	20	4.266667	1.151863845485468	66.90232018003381
32	9.98845	5.59905	21	4.266667	1.3696011122796197	127.36313295531383
32	10.048	-0.592606	22	4.266667	1.512469112264179	133.70881462391173
32	11.3365	3.4005	23	4.266667	1.9131418258044943	-117.85896984544998
32	12.4149	1.89269	24	4.266667	0.8819151721200631	-105.33631651628642
33	-6.86756	-6.85641	0	4.400000	1.2472157455866653	-150.33161730777533
33	-9.7985	-6.53332	1	4.400000	0.4782859765174494	-64.73288449977859
33	8.96226	-4.44767	2	4.400000	1.5424243155281565	122.39106436263774
33	-4.29568	0.901699	3	4.400000	1.4972710066282668	-1.296813942910827
33	3.25961	-1.80822	4	4.400000	1.0694791893955324	88.70206432314342
33	-6.44271	3.08981	5	4.400000	1.5424243061126992	-34.986770698789165
33	-2.11916	-5.02408	6	4.400000	1.5124714321222108	43.70402738770877
33	2.63288	-0.510325	7	4.400000	0.7712121530563499	-124.98645120839103
33	2.26859	-6.52122	8	4.400000	1.557185280486435	-165.35068302952797
33	-11.8647	-2.03637	9	4.400000	1.3527944802061809	-72.87718429575693
33	3.29834	-0.0974886	10	4.400000	0.6763975403151533	160.26801250470405
33	-3.75061	-0.223183	11	4.400000	1.1518642768559504	-159.4965232660243
33	-12.5804	-5.92833	12	4.400000	0.6763979867890207	107.15317113763521
33	-9.55774	4.10171	13	4.400000	1.7244828098347702	-84.1738603403579
33	-12.7396	5.9424	14	4.400000	1.0906588167246922	-79.9812935154849
33	-1.15483	1.03028	15	4.400000	1.8400013278976606	-145.75973225848742
33	1.13795	6.5411	16	4.400000	1.5124717330701654	-173.16487708283034
33	5.87689	5.43538	17	4.400000	1.6289817520547314	-158.09767981996612
33	-1.27458	-0.478922	18	4.400000	1.5124717526392433	80.573129628093
33	7.69069	4.90937	19	4.400000	1.3527955852360405	-162.8589698454501
33	1.61438	4.90429	20	4.400000	1.0694790326443122	35.57037339417367
33	10.0144	5.48435	21	4.400000	0.8819149861480755	102.74811809813549
33	10.1309	-0.708591	22	4.400000	1.0694807778692492	125.55519736490801
33	11.398	3.59879	23	4.400000	1.5571836633005112	-107.23137068977354
33	12.4181	2.03525	24	4.400000	1.069478388667346	-91.28588461327593
34	-6.69584	-6.83177	0	4.533333	1.301077609342662	-171.83439956414497
34	-9.82701	-6.53267	1	4.533333	0.21389552777188606	-1.3060612386146342
34	9.07244	-4.62132	2	4.533333	1.5424243155281565	122.39490936059799
34	-4.49591	0.877705	3	4.533333	1.5124717210676415	6.83329507577663
34	3.25574	-1.97929	4	4.533333	1.2833747171670327	88.7040576801189
34	-6.64036	3.17986	5	4.533333	1.6289820451897254	-24.494168261266143
34	-2.23709	-5.19257	6	4.533333	1.5424247361545074	55.01094682727785
34	2.66203	-0.482459	7	4.533333	0.302494446682961	-136.29008257402842
34	2.41115	-6.52445	8	4.533333	1.069478439587639	178.70206432314345
34	-11.8894	-1.86465	9	4.533333	1.3010782484972077	-81.81478490885482
34	3.38194	-0.184961	10	4.533333	0.9074832786277972	133.7032724553196
34	-3.63592	-0.197253	11	4.533333	0.8819150192256401	-167.2603118790976
34	-12.583	-6.04238	12	4.533333	0.8555836785991497	88.69405323827205
34	-9.61025	4.30259	13	4.533333	1.557184554865063	-75.35068302952824
34	-12.7655	6.05709	14	4.533333	0.8819144899875485	-77.27457098375123
34	-0.952665	1.13981	15	4.533333	1.7244829695863289	-151.55182187586726
34	1.33754	6.53658	16	4.533333	1.4972702449386421	178.70267716819524
34	6.0499	5.51704	17	4.533333	1.4348568932148127	-154.7328844997786
34	-1.30825	-0.706374	18	4.533333	1.7244830218817069	81.57958597053498
34	7.86241	4.93401	19	4.533333	1.301077715867361	-171.83439956414523
34	1.46924	4.79347	20	4.533333	1.369601567426315	37.36313295531356
34	10.0384	5.28412	21	4.533333	1.5124717478382839	96.83498766350544
34	10.1847	-0.852443	22	4.533333	1.1518641100881561	110.50557037094316
34	11.4881	3.79644	23	4.533333	1.6289832890537927	-114.50616989764477
34	12.422	2.20633	24	4.533333	1.2833755178987214	-91.3059086072232
35	-6.49561	-6.80777	0	4.666667	1.5124717478382839	-173.16501233649427
35	-9.85617	-6.56054	1	4.666667	0.3024944985021428	43.704209120931225
35	9.15346	-4.82284	2	4.666667	1.6289817520547338	111.90232018003388
35	-4.69808	0.768175	3	4.666667	1.72448269212654	28.44758461339571
35	3.22142	-2.23525	4	4.666667	1.9369091117017487	82.36313295531373
35	-6.78163	3.24012	5	4.666667	1.1518642411288418	-23.101111317617928
35	-2.35565	-5.38958	6	4.666667	1.7244834524288912	58.960602980414784
35	2.6899	-0.511616	7	4.666667	0.3024944442824836	133.70715357856227
35	2.61073	-6.52897	8	4.666667	1.4972709947465488	178.70261218776477
35	-11.9153	-1.74996	9	4.666667	0.8819144899875514	-77.27457098375129
35	3.49276	-0.330104	10	4.666667	1.3696015078158	127.3625617350518
35	-3.52187	-0.199835	11	4.666667	0.8555828965394546	178.70309130950983
35	-12.5869	-6.21345	12	4.666667	1.2833747680908538	88.69401508153929
35	-9.66405	4.44644	13	4.666667	1.151864250584788	-69.49416826126644
35	-12.7649	6.0856	14	4.666667	0.21389620971045578	-91.20562587751755
35	-0.751143	1.22083	15	4.666667	1.6289821014038475	-158.09787662372236
35	1.53648	6.50355	16	4.666667	1.512471752639244	170.5731761630589
35	6.22226	5.5702	17	4.666667	1.3527958062431542	-162.8589698454501
35	-1.37044	-0.93318	18	4.666667	1.7638300012568913	74.66641961788014
35	8.03349	4.93013	19	4.666667	1.2833747341411958	178.7007860586809
35	1.32345	4.65413	20	4.666667	1.5124714321222108	43.70411826069135
35	10.0624	5.08389	21	4.666667	1.5124717478382905	96.83498766350597
35	10.2081	-1.08119	22	4.666667	1.724483638308838	95.84083595140744
35	11.5775	3.96557	23	4.666667	1.4348565351178184	-117.86036940323612
35	12.3961	2.32102	24	4.666667	0.8819161438772085	-77.27457098375129
36	-6.32325	-6.75462	0	4.800000	1.3527958062431542	-162.86200533924554
36	-9.88468	-6.55989	1	4.800000	0.21389554474585534	-1.3060612386146342
36	9.26363	-4.9965	2	4.800000	1.542424717323612	122.39106436263734
36	-4.89896	0.715669	3	4.800000	1.5571852994531474	14.648249040768887
36	3.21754	-2.40633	4	4.800000	1.2833747341411994	88.70078605868075
36	-6.92161	3.35739	5	4.800000	1.3696009898774348	-39.95501390054463
36	-2.44442	-5.5302	6	4.800000	1.2472157339426326	57.73677455946604
36	2.77608	-0.48504	7	4.800000	0.6763982172690745	-162.8613982325511
36	2.7533	-6.53219	8	4.800000	1.0694791893955307	178.706172057505
36	-11.9697	-1.63462	9	4.800000	0.9565725174164753	-64.7491367108516
36	3.63274	-0.44738	10	4.800000	1.3696010380430257	140.04354305917468
36	-3.43634	-0.201771	11	4.800000	0.6416873602809164	178.7033123982837
36	-12.5895	-6.3275	12	4.800000	0.8555829287912788	88.69405323827293
36	-9.68869	4.61816	13	4.800000	1.301077609342662	-81.83439956414523
36	-12.7079	6.08431	14	4.800000	0.42778957290128483	178.70352735844233
36	-0.520464	1.32972	15	4.800000	1.9131421914924724	-154.73075739897874
36	1.70755	6.49968	16	4.800000	1.283375466974932	178.7040576801189
36	6.42378	5.65121	17	4.800000	1.6289817520547374	-158.10012742012114
36	-1.43198	-1.13147	18	4.800000	1.5571849181015995	72.75808618064728
36	8.20585	4.98328	19	4.800000	1.3527958062431522	-162.86200533924543
36	1.20747	4.57118	20	4.800000	1.0694790326443107	35.57271079291175
36	10.1725	4.91024	21	4.800000	1.542425752412433	122.37608589375
36	10.2897	-1.25419	22	4.800000	1.4348546522269279	115.25214107715918
36	11.6669	4.13471	23	4.800000	1.4348558720600628	-117.85896984544995
36	12.3993	2.46358	24	4.800000	1.069478558420063	-91.28588461327521
37	-6.12366	-6.75914	0	4.933333	1.4972710117204895	178.70267716819524
37	-9.91319	-6.55925	1	4.933333	0.2138962775798104	-1.2859747888518034
37	9.3453	-5.16951	2	4.933333	1.4348568932148067	115.26982377911081
37	-5.12835	0.663808	3	4.933333	1.7638300549900687	12.739388500810044
37	3.21367	-2.5774	4	4.933333	1.2833747171670342	88.7040576801189
37	-7.06159	3.47467	5	4.933333	1.3696015647754314	-39.957418933847904
37	-2.53383	-5.69934	6	4.933333	1.4348565730727247	62.13838245340181
37	2.80589	-0.428662	7	4.933333	0.4782853569924616	-117.86775243866697
37	2.92372	-6.56458	8	4.933333	1.3010769985854502	169.23872315694948
37	-11.995	-1.49141	9	4.933333	1.0906582512695047	-79.9812935154849
37	3.80058	-0.593813	10	4.933333	1.6705798924255866	138.8967365022707
37	-3.3508	-0.203707	11	4.933333	0.6416873585835171	178.7034639349874
37	-12.5914	-6.41304	12	4.933333	0.6416872991800574	88.72756507528452
37	-9.71268	4.81839	13	4.933333	1.5124717478382839	-83.16783332270013
37	-12.6508	6.08302	14	4.933333	0.42779707098028247	178.7057971155476
37	-0.28914	1.46711	15	4.933333	2.0178891537972192	-149.29270116899312
37	1.90649	6.46664	16	4.933333	1.512471012767786	170.57037339417369
37	6.62466	5.70372	17	4.933333	1.557185280486435	-165.35068302952826
37	-1.52268	-1.35764	18	4.933333	1.8275269784427257	68.14794232395614
37	8.37821	5.03644	19	4.933333	1.3527958062431542	-162.85896984545002
37	1.09084	4.45971	20	4.933333	1.2099774518120445	43.70409554364028
37	10.2536	4.70871	21	4.933333	1.6289811925311044	111.92091326827794
37	10.3714	-1.4272	22	4.933333	1.4348571754039017	115.27794789062901
37	11.757	4.33236	23	4.933333	1.6289832890537872	-114.50616989764474
37	12.3734	2.57827	24	4.933333	0.8819161438772085	-77.27457098375129
38	-5.9811	-6.76237	0	5.066667	1.0694784395876424	178.7020643231438
38	-9.97022	-6.55796	1	5.066667	0.42779182232497837	-1.295790879067013
38	9.3978	-5.37038	2	5.066667	1.5571852804864397	104.64734493154677
38	-5.32922	0.611302	3	5.066667	1.5571845548650685	14.648946915160852
38	3.20915	-2.77698	4	5.066667	1.4972709947465457	88.70261218776488
38	-7.20092	3.62045	5	5.066667	1.5124719743189456	-46.29597261229101
38	-2.6511	-5.83932	6	5.066667	1.3696015647754314	50.0449860994552
38	2.8642	-0.372928	7	5.066667	0.6049888415467476	-136.29396403608123
38	3.03777	-6.56716	8	5.066667	0.8555836446499536	178.70409554364034
38	-12.0495	-1.37607	9	5.066667	0.9565725174164769	-64.70851434090828
38	3.96778	-0.768759	10	5.066667	1.8149660932833538	133.70307615263832
38	-3.26591	-0.234156	11	5.066667	0.6763982614704971	160.2677135020905
38	-12.592	-6.44155	12	5.066667	0.21389637946269505	88.79437412247889
38	-9.76583	4.99075	13	5.066667	1.3527955852360425	-72.86200533924578
38	-12.5945	6.05322	14	5.066667	0.4782803367435926	152.10740503037454
38	-0.0863277	1.60516	15	5.066667	1.8400012210967536	-145.75771773446127
38	2.10479	6.4051	16	5.066667	1.5571854911376566	162.75890412066815
38	6.79638	5.72836	17	5.066667	1.301076866946184	-171.83439956414495
38	-1.61338	-1.5838	18	5.066667	1.827526282335651	68.14706711660409
38	8.55058	5.08959	19	5.066667	1.3527963019340115	-162.86294134866645
38	0.974206	4.34824	20	5.066667	1.20997747581683	43.703114044153146
38	10.3631	4.50655	21	5.066667	1.7244813702241273	118.44219819981863
38	10.4245	-1.59957	22	5.066667	1.3527966902753925	107.12188042263827
38	11.8179	4.50214	23	5.066667	1.3527958169784242	-109.73288449977859
38	12.3474	2.69297	24	5.066667	0.8819144899875485	-77.2281239475702
39	-5.83789	-6.73708	0	5.200000	1.0906594248952373	-169.98517329770777
39	-10.0272	-6.55667	1	5.200000	0.42778957290128483	-1.2969275485111078
39	9.39393	-5.54145	2	5.200000	1.283374717167034	88.7040576801186
39	-5.55732	0.616466	3	5.200000	1.7111665428868086	-1.2969086904901461
39	3.20463	-2.97657	4	5.200000	1.497270261912596	88.70267716819525
39	-7.3409	3.73773	5	5.200000	1.3696015647754336	-39.95741893384772
39	-2.76838	-5.9793	6	5.200000	1.3696015647754336	50.04258106615228
39	2.86614	-0.287392	7	5.200000	0.6416874250774423	-91.29927467685073
39	3.12395	-6.54059	8	5.200000	0.6763975447726767	-162.86504093222555
39	-12.1033	-1.23222	9	5.200000	1.151864250584788	-69.49416826126584
39	4.13434	-0.972216	10	5.200000	1.9720216852999168	129.30545920504082
39	-3.18102	-0.264604	11	5.200000	0.6763982361492037	160.26831150843682
39	-12.5927	-6.47006	12	5.200000	0.2138954599022937	88.59351142744318
39	-9.79047	5.16247	13	5.200000	1.3010777158673619	-81.83439956414523
39	-12.5381	6.02342	14	5.200000	0.47828661680262297	152.1494247855378
39	0.172218	1.68488	15	5.200000	2.0291937033669276	-162.86337286938146
39	2.30372	6.37207	16	5.200000	1.5124717526392422	170.57271079291164
39	7.02448	5.7232	17	5.200000	1.7111665394920126	178.70409554364034
39	-1.67493	-1.78209	18	5.200000	1.5571847748425884	72.7554505863693
39	8.72294	5.14274	19	5.200000	1.3527958062431522	-162.86200533924543
39	0.827773	4.1804	20	5.200000	1.6705798924255837	48.8967365022707
39	10.4448	4.33354	21	5.200000	1.4348578536429957	115.27794789062953
39	10.4771	-1.80044	22	5.200000	1.557185090819511	104.67404160010194
39	11.8788	4.67192	23	5.200000	1.3527958169784198	-109.73288449977849
39	12.3507	2.83553	24	5.200000	1.0694791384752744	-91.32605437670466
40	-5.69469	-6.7118	0	5.333333	1.0906586863192498	-169.9883682271499
40	-10.0551	-6.52751	1	5.333333	0.3024960530821026	-46.26500090302621
40	9.44837	-5.65679	2	5.333333	0.9565705965553424	115.26711550022215
40	-5.78542	0.621629	3	5.333333	1.711166542886802	-1.2966576320322272
40	3.20141	-3.11913	4	5.333333	1.069479189395534	88.70608133162798
40	-7.48023	3.88352	5	5.333333	1.5124714321222095	-46.29793567685658
40	-2.88372	-6.03374	6	5.333333	0.9565705965553453	25.267115500221415
40	2.92574	-0.174634	7	5.333333	0.9565711971026281	-117.85938969920348
40	3.18162	-6.51336	8	5.333333	0.4782859765174464	-154.72476002568155
40	-12.1571	-1.08837	9	5.333333	1.1518642505847847	-69.49416826126651
40	4.30154	-1.14716	10	5.333333	1.814965822185026	133.70340332455567
40	-3.09548	-0.266541	11	5.333333	0.6416873602809164	178.7027944653792
40	-12.592	-6.44155	12	5.333333	0.2138954599022937	-91.40648857255684
40	-9.81447	5.3627	13	5.333333	1.512471658602915	-83.16501233649406
40	-12.4525	6.02148	14	5.333333	0.6416918659179318	178.7016964108547
40	0.403542	1.82228	15	5.333333	2.0178891537972174	-149.29087022240995
40	2.44693	6.39736	16	5.333333	1.0906586863192467	-169.98517329770777
40	7.226	5.80421	17	5.333333	1.6289817520547314	-158.10012742012125
40	-1.73582	-1.95187	18	5.333333	1.3527955637655038	70.27010555434012
40	8.86744	5.22505	19	5.333333	1.2472157455866653	-150.33332268846607
40	0.711142	4.06893	20	5.333333	1.2099772589380988	43.70385016546993
40	10.4985	4.18969	21	5.333333	1.151864250584788	110.47088119201331
40	10.5879	-1.94559	22	5.333333	1.3696002019869913	127.35624115798791
40	11.9688	4.86957	23	5.333333	1.6289801794022087	-114.48216433371327
40	12.3539	2.97809	24	5.333333	1.0694793082278677	-91.28588461327521
41	-5.55213	-6.71503	0	5.466667	1.0694791893955307	178.7020643231438
41	-10.1128	-6.55473	1	5.466667	0.47828733299764287	25.255615468803573
41	9.50217	-5.80065	2	5.466667	1.1518642505847816	110.5045249635375
41	-5.98565	0.597635	3	5.466667	1.5124717210676415	6.833295075776628
41	3.16902	-3.28956	4	5.466667	1.3010775953901628	79.23933983239387
41	-7.59105	4.02866	5	5.466667	1.369601567426315	-52.636867044686355
41	-2.97119	-6.11734	6	5.466667	0.9074834955064264	43.70405768011904
41	2.92703	-0.11761	7	5.466667	0.4277915973826076	-91.29592717420708
41	3.23929	-6.48614	8	5.466667	0.47828561842023254	-154.7328844997786
41	-12.1823	-0.945163	9	5.466667	1.090658964439875	-80.01989064664016
41	4.46809	-1.35062	10	5.466667	1.9720223344837202	129.30335896814802
41	-3.01124	-0.325501	11	5.466667	0.77121228206888	145.01163177285028
41	-12.5629	-6.41368	12	5.466667	0.30249666729579644	-136.23684152372573
41	-9.78208	5.53313	13	5.466667	1.301076858574681	-100.76066016760599
41	-12.3391	5.99039	14	5.466667	0.8819142504939664	164.66838269222453
41	0.634867	1.95968	15	5.466667	2.0178887707937827	-149.2909789731153
41	2.618	6.39348	16	5.466667	1.2833747171670342	178.70071013837963
41	7.39836	5.85737	17	5.466667	1.3527965229409977	-162.8589698454501
41	-1.79801	-2.17868	18	5.466667	1.763830145917629	74.66667731153387
41	9.0398	5.2782	19	5.466667	1.3527958062431542	-162.86200533924543
41	0.594512	3.95746	20	5.466667	1.2099772047184199	43.70409554364028
41	10.5511	3.98881	21	5.466667	1.5571843651980504	104.67334263652272
41	10.641	-2.11795	22	5.466667	1.3527944802061824	107.12281570424364
41	12.0303	5.06787	23	5.466667	1.5571866026874606	-107.23055318806719
41	12.3565	3.09214	24	5.466667	0.8555827590714488	-91.30594676172795
42	-5.43743	-6.6891	0	5.600000	0.881914986148077	-167.26138633232702
42	-10.199	-6.58131	1	5.600000	0.6763918111926681	17.13728612982778
42	9.55661	-5.91599	2	5.600000	0.9565715949371637	115.26711550022141
42	-6.18652	0.545129	3	5.600000	1.557185280486436	14.64894691516088
42	3.16515	-3.46063	4	5.600000	1.2833747171670342	88.7040576801189
42	-7.7589	4.17509	5	5.600000	1.6705793765792223	-41.100990969645686
42	-3.08717	-6.20029	6	5.600000	1.0694790326443107	35.57271079291146
42	2.95748	-0.0327189	7	5.600000	0.6763979226084611	-109.73264855010653
42	3.32547	-6.45957	8	5.600000	0.6763973237656375	-162.86504093222618
42	-12.2083	-0.830469	9	5.600000	0.8819144168337724	-77.22747772662073
42	4.66316	-1.55472	10	5.600000	2.1174604291264965	133.70407931668777
42	-2.92764	-0.412974	11	5.600000	0.9074827604359719	133.70307615263835
42	-12.5046	-6.35795	12	5.600000	0.6049879126119	-136.29110960831122
42	-9.77692	5.76122	13	5.600000	1.7111665394920126	-91.29596125247143
42	-12.2257	5.95929	14	5.600000	0.8819144488164656	164.66368348371324
42	0.866191	2.09708	15	5.600000	2.0178891537972183	-149.29087022240998
42	2.76121	6.41877	16	5.600000	1.0906592944903801	-169.9851732977078
42	7.57137	5.93903	17	5.600000	1.4348562149752573	-154.7328844997786
42	-1.83039	-2.34911	18	5.600000	1.3010777354008558	79.24258451208377
42	9.21152	5.30284	19	5.600000	1.301077609342662	-171.8343995641453
42	0.477881	3.846	20	5.600000	1.20997720471842	43.70128267656598
42	10.6321	3.78729	21	5.600000	1.6289811925311013	111.89742489565704
42	10.6942	-2.29031	22	5.600000	1.3527966902753965	107.15317113763518
42	12.1476	5.20785	23	5.600000	1.3696019531896853	-129.96222849300767
42	12.3305	3.20683	24	5.600000	0.8819144899875514	-77.2270468769271
43	-5.32209	-6.63465	0	5.733333	0.956570916697666	-154.72882212676538
43	-10.2851	-6.60788	1	5.733333	0.6763989781683889	17.149946387913264
43	9.64021	-6.00346	2	5.733333	0.9074824351179309	133.7040576801192
