id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
325	-	1049, 564, 160, 427, 320, 201, 111, 1323, 1442, 1151, 1516, 246, 613, 627, 924, 949, 592, 577, 128, 287, 640, 1461, 751, 998, 1448, 663, 852, 170, 990, 
1516	-	1127, 1207, 565, 1375, 29, 176, 1169, 249, 564, 160, 427, 620, 320, 1113, 938, 1464, 356, 111, 1323, 1442, 1151, 325, 613, 627, 924, 250, 949, 592, 998, 
246	-	1049, 980, 1178, 825, 1442, 1151, 325, 627, 924, 250, 949, 592, 1372, 679, 577, 128, 287, 640, 1461, 751, 998, 1448, 663, 852, 170, 990, 
613	-	1127, 1207, 565, 1375, 29, 176, 1109, 1169, 249, 564, 160, 427, 620, 320, 1113, 938, 1464, 111, 1323, 1442, 1151, 325, 1516, 627, 924, 250, 949, 592, 
627	-	564, 160, 427, 620, 320, 1113, 938, 1464, 356, 818, 201, 855, 111, 1323, 1442, 1151, 325, 1516, 246, 613, 924, 250, 949, 592, 577, 128, 640, 1461, 998, 1448, 663, 852, 170, 990, 
924	-	1207, 564, 160, 427, 620, 320, 1113, 938, 1464, 356, 818, 201, 111, 1323, 1442, 1151, 325, 1516, 246, 613, 627, 250, 949, 592, 577, 128, 640, 1461, 998, 1448, 663, 852, 170, 990, 
250	-	1111, 508, 684, 1290, 1122, 1049, 980, 1178, 1127, 1207, 565, 1375, 29, 176, 160, 620, 1113, 111, 1323, 1442, 1151, 1516, 246, 613, 627, 924, 949, 592, 
949	-	1111, 508, 684, 1290, 1122, 1049, 179, 1093, 717, 980, 1178, 1127, 1207, 565, 1375, 29, 176, 1113, 111, 1323, 1442, 1151, 325, 1516, 246, 613, 627, 924, 250, 592, 128, 170, 
592	-	1111, 508, 684, 1290, 1122, 1049, 179, 1093, 717, 980, 1178, 1127, 1207, 565, 1375, 29, 176, 1113, 111, 1323, 1442, 1151, 325, 1516, 246, 613, 627, 924, 250, 949, 128, 170, 
564	-	111, 1323, 1442, 1151, 325, 1516, 613, 627, 924, 763, 160, 427, 620, 320, 1113, 938, 1464, 356, 577, 640, 1461, 998, 1448, 663, 852, 990, 1481, 351, 818, 201, 855, 
160	-	1207, 565, 29, 111, 1323, 1442, 1151, 325, 1516, 613, 627, 924, 250, 1169, 249, 763, 564, 427, 620, 320, 1113, 938, 1464, 356, 998, 818, 201, 
427	-	111, 1323, 1442, 1151, 325, 1516, 613, 627, 924, 763, 705, 564, 160, 620, 320, 1113, 938, 1464, 356, 577, 640, 998, 852, 818, 201, 855, 
620	-	1207, 565, 111, 1323, 1442, 1151, 1516, 613, 627, 924, 250, 1109, 1169, 249, 763, 564, 160, 427, 320, 1113, 938, 1464, 356, 818, 
320	-	111, 1323, 1442, 1151, 325, 1516, 613, 627, 924, 763, 564, 160, 427, 620, 1113, 938, 1464, 356, 577, 640, 998, 852, 818, 201, 855, 
1113	-	1127, 1207, 565, 29, 176, 111, 1323, 1442, 1151, 1516, 613, 627, 924, 250, 949, 592, 1109, 1169, 249, 564, 160, 427, 620, 320, 938, 1464, 356, 
938	-	565, 111, 1323, 1516, 613, 627, 924, 1109, 1236, 1169, 1534, 249, 1139, 1484, 689, 763, 718, 705, 1065, 1289, 564, 160, 427, 620, 320, 1113, 1464, 356, 
1464	-	111, 1442, 1151, 1516, 613, 627, 924, 763, 198, 705, 564, 160, 427, 620, 320, 1113, 938, 356, 577, 640, 998, 1481, 351, 818, 201, 855, 
356	-	1442, 1516, 627, 924, 763, 198, 705, 564, 160, 427, 620, 320, 1113, 938, 1464, 577, 640, 1481, 351, 818, 201, 641, 855, 1077, 
883	-	198, 58, 737, 477, 770, 1393, 1481, 351, 818, 1486, 641, 855, 1077, 946, 862, 451, 420, 136, 1438, 1480, 1112, 76, 131, 465, 954, 1401, 
737	-	1069, 914, 1532, 1362, 58, 973, 324, 1225, 883, 477, 770, 1393, 946, 37, 375, 451, 420, 932, 136, 1438, 1480, 1112, 1385, 
477	-	1532, 1362, 58, 973, 324, 883, 737, 770, 1393, 1077, 946, 862, 37, 375, 451, 420, 932, 136, 1438, 1480, 1112, 1385, 131, 
770	-	58, 883, 737, 477, 1393, 1481, 351, 818, 1486, 641, 855, 1077, 946, 862, 451, 420, 932, 136, 1438, 1480, 1112, 76, 131, 465, 954, 1401, 
1393	-	997, 198, 705, 1199, 418, 672, 467, 1089, 920, 1069, 914, 1532, 1362, 58, 973, 883, 737, 477, 770, 136, 1112, 
290	-	672, 1000, 831, 30, 1496, 363, 864, 1437, 945, 1413, 888, 682, 658, 918, 920, 1069, 914, 1200, 1532, 1362, 700, 58, 973, 1423, 1225, 
920	-	1393, 672, 467, 454, 1089, 1000, 831, 30, 1496, 945, 1413, 290, 1069, 914, 1200, 1532, 1362, 700, 58, 973, 1423, 1225, 
1069	-	997, 1199, 418, 737, 1393, 672, 467, 261, 454, 1089, 1000, 831, 30, 1496, 945, 290, 920, 914, 1200, 1532, 1362, 58, 973, 1225, 
914	-	737, 1393, 672, 1496, 945, 1413, 888, 682, 658, 290, 920, 1069, 1200, 1532, 1362, 136, 1112, 700, 58, 973, 324, 1423, 1225, 
1200	-	672, 1000, 831, 30, 1496, 363, 1437, 945, 1413, 888, 682, 658, 290, 920, 1069, 914, 1532, 1362, 700, 58, 973, 1423, 1225, 
1532	-	997, 1199, 418, 737, 477, 1393, 672, 467, 454, 1089, 1000, 30, 1496, 945, 290, 920, 1069, 914, 1200, 1362, 1112, 58, 973, 1423, 1225, 
1362	-	737, 477, 1393, 672, 1496, 945, 1413, 888, 290, 920, 1069, 914, 1200, 1532, 136, 1112, 700, 58, 973, 324, 1423, 1225, 
909	-	341, 1467, 304, 1459, 380, 697, 358, 447, 208, 501, 5, 943, 207, 515, 821, 1173, 1496, 363, 38, 864, 1437, 945, 17, 1413, 169, 682, 22, 658, 342, 918, 
1496	-	672, 290, 920, 1069, 914, 1200, 1532, 1362, 268, 1000, 341, 831, 30, 304, 697, 358, 909, 363, 38, 864, 1437, 945, 17, 700, 1423, 1225, 1413, 888, 169, 682, 658, 342, 918, 
363	-	290, 1200, 268, 341, 850, 82, 971, 1467, 304, 1459, 380, 697, 358, 447, 208, 909, 1496, 38, 864, 1437, 945, 17, 1413, 169, 682, 658, 342, 918, 
38	-	268, 820, 177, 1000, 341, 850, 831, 1485, 30, 735, 82, 50, 971, 1079, 1467, 304, 1459, 1392, 697, 358, 447, 909, 1496, 363, 864, 1437, 17, 
864	-	290, 268, 341, 850, 82, 971, 1467, 304, 1459, 1392, 380, 697, 358, 447, 909, 1496, 363, 38, 1437, 945, 17, 682, 658, 342, 918, 
1437	-	290, 1200, 268, 1000, 341, 850, 831, 30, 82, 971, 1467, 304, 1459, 697, 358, 447, 909, 1496, 363, 38, 864, 945, 17, 1413, 682, 658, 342, 918, 
945	-	290, 920, 1069, 914, 1200, 1532, 1362, 909, 1496, 363, 864, 1437, 17, 700, 973, 1423, 1225, 1413, 888, 169, 682, 658, 342, 576, 918, 
17	-	341, 1467, 304, 1459, 380, 697, 358, 447, 208, 501, 5, 943, 207, 515, 821, 1173, 909, 1496, 363, 38, 864, 1437, 945, 1413, 169, 682, 22, 658, 342, 918, 
1467	-	909, 363, 38, 864, 1437, 17, 82, 228, 1295, 708, 598, 1395, 304, 1459, 1392, 380, 697, 358, 447, 918, 126, 208, 501, 1527, 5, 207, 515, 821, 1173, 
304	-	268, 341, 850, 909, 1496, 363, 38, 864, 1437, 17, 82, 971, 1467, 1459, 1392, 380, 697, 358, 447, 342, 918, 208, 5, 515, 821, 1173, 
1459	-	268, 341, 850, 909, 363, 38, 864, 1437, 17, 558, 82, 50, 971, 1231, 1198, 1079, 228, 1295, 598, 1467, 304, 1392, 380, 697, 358, 447, 5, 1173, 
1392	-	341, 38, 864, 558, 82, 971, 1231, 1198, 1079, 101, 1450, 228, 1295, 545, 708, 598, 1395, 1467, 304, 1459, 380, 697, 358, 447, 5, 1173, 
380	-	909, 363, 864, 17, 228, 1295, 708, 598, 1520, 340, 1395, 1467, 304, 1459, 1392, 697, 358, 447, 126, 208, 501, 1527, 5, 207, 515, 821, 1173, 
697	-	268, 341, 850, 909, 1496, 363, 38, 864, 1437, 17, 82, 971, 1467, 304, 1459, 1392, 380, 358, 447, 342, 918, 208, 5, 207, 515, 821, 1173, 
358	-	268, 820, 341, 850, 735, 909, 1496, 363, 38, 864, 1437, 17, 82, 50, 971, 1079, 1467, 304, 1459, 1392, 380, 697, 447, 918, 
447	-	268, 820, 341, 850, 735, 909, 363, 38, 864, 1437, 17, 558, 82, 50, 971, 1231, 1079, 1467, 304, 1459, 1392, 380, 697, 358, 5, 
228	-	558, 1231, 1079, 1467, 1459, 1392, 380, 1239, 101, 386, 1450, 582, 921, 1295, 545, 708, 856, 598, 1527, 5, 207, 1173, 1520, 340, 1395, 1410, 
582	-	1450, 1411, 28, 61, 344, 587, 528, 930, 1097, 525, 228, 921, 1295, 545, 708, 856, 598, 1527, 5, 1173, 1253, 1520, 340, 1395, 1090, 1410, 725, 
921	-	1256, 1239, 1166, 674, 101, 386, 1450, 4, 288, 263, 779, 192, 1394, 315, 683, 165, 509, 1411, 344, 587, 528, 930, 228, 582, 1295, 545, 856, 598, 
1295	-	558, 1231, 1079, 1467, 1459, 1392, 380, 1239, 101, 386, 1450, 288, 1411, 344, 528, 930, 228, 582, 921, 545, 708, 856, 598, 5, 1173, 1520, 1395, 
545	-	558, 1231, 1079, 1392, 1256, 1239, 1166, 674, 101, 386, 1450, 4, 668, 288, 165, 509, 1411, 344, 587, 930, 228, 582, 921, 1295, 708, 856, 598, 1520, 1395, 
708	-	1467, 1392, 380, 528, 930, 228, 582, 1295, 545, 856, 598, 126, 501, 1527, 5, 207, 515, 821, 1173, 1253, 1520, 1409, 340, 1395, 1090, 1410, 725, 
856	-	558, 1256, 1239, 1166, 674, 101, 386, 1450, 4, 288, 779, 1394, 315, 165, 509, 1411, 344, 587, 528, 930, 1097, 228, 582, 921, 1295, 545, 708, 598, 1520, 
598	-	558, 1231, 1467, 1459, 1392, 380, 1239, 101, 386, 1450, 288, 1411, 344, 587, 528, 930, 228, 582, 921, 1295, 545, 708, 856, 1527, 5, 1173, 1520, 340, 1395, 1410, 
1165	-	1364, 701, 941, 189, 643, 0, 680, 1499, 1196, 1265, 1411, 28, 61, 344, 587, 528, 930, 1097, 1314, 1214, 525, 1160, 404, 1479, 
1411	-	582, 921, 1295, 545, 856, 598, 165, 643, 1165, 28, 61, 344, 587, 528, 930, 1520, 1410, 1097, 1314, 525, 1160, 404, 
28	-	582, 701, 189, 643, 0, 680, 1499, 1196, 1265, 1165, 1411, 61, 344, 587, 528, 930, 1097, 1314, 1214, 525, 1160, 404, 1479, 
61	-	582, 701, 189, 643, 0, 680, 1499, 1196, 1265, 1165, 1411, 28, 344, 587, 528, 930, 1097, 1314, 1214, 525, 1160, 404, 1479, 
344	-	1450, 582, 921, 1295, 545, 856, 598, 165, 509, 1165, 1411, 28, 61, 587, 528, 930, 1520, 1097, 525, 404, 
587	-	582, 921, 545, 856, 598, 643, 1165, 1411, 28, 61, 344, 528, 930, 1520, 1410, 1097, 1314, 525, 1160, 404, 
528	-	582, 921, 1295, 708, 856, 598, 1165, 1411, 28, 61, 344, 587, 930, 1520, 340, 1395, 1410, 725, 1097, 1314, 525, 1160, 404, 1479, 
930	-	582, 921, 1295, 545, 708, 856, 598, 643, 1165, 1411, 28, 61, 344, 587, 528, 1520, 1410, 725, 1097, 1314, 525, 1160, 404, 1479, 
297	-	753, 983, 25, 464, 652, 239, 23, 1234, 281, 922, 936, 1429, 823, 353, 701, 941, 354, 189, 510, 541, 1314, 643, 0, 680, 578, 927, 1499, 1196, 301, 1265, 1533, 1206, 
353	-	1364, 1213, 1083, 33, 399, 571, 456, 398, 452, 753, 983, 557, 25, 464, 652, 297, 701, 941, 354, 189, 510, 541, 927, 1206, 
701	-	2, 1165, 28, 61, 1407, 1364, 1213, 1152, 33, 399, 571, 456, 297, 353, 941, 354, 189, 510, 541, 643, 1196, 1265, 
941	-	1165, 1364, 1213, 456, 753, 983, 25, 23, 823, 297, 353, 701, 354, 189, 510, 541, 643, 680, 927, 1499, 1196, 1265, 1533, 1206, 
354	-	1364, 1213, 33, 399, 571, 456, 753, 983, 557, 25, 464, 652, 23, 823, 297, 353, 701, 941, 189, 510, 541, 927, 1196, 1265, 1206, 
189	-	1165, 28, 61, 1364, 1213, 456, 753, 983, 25, 297, 353, 701, 941, 354, 510, 541, 1314, 643, 680, 927, 1499, 1196, 1265, 1206, 
510	-	2, 1407, 1364, 1213, 1083, 1152, 33, 399, 571, 456, 452, 753, 983, 25, 297, 353, 701, 941, 354, 189, 541, 
541	-	1364, 1213, 33, 399, 571, 456, 452, 753, 983, 557, 25, 464, 652, 23, 823, 297, 353, 701, 941, 354, 189, 510, 927, 1196, 1265, 1206, 
753	-	1213, 33, 297, 353, 941, 354, 189, 510, 541, 67, 398, 452, 681, 607, 983, 557, 25, 464, 652, 927, 1206, 23, 823, 
983	-	297, 353, 941, 354, 189, 510, 541, 67, 398, 607, 753, 557, 25, 464, 652, 927, 1196, 1206, 239, 23, 1234, 922, 936, 823, 
557	-	353, 354, 541, 67, 398, 681, 1354, 1135, 607, 650, 1020, 1327, 723, 753, 983, 25, 464, 652, 1206, 922, 823, 
25	-	1213, 33, 399, 297, 353, 941, 354, 189, 510, 541, 67, 398, 452, 681, 607, 1020, 753, 983, 557, 464, 652, 927, 1206, 823, 
464	-	297, 353, 354, 541, 67, 398, 681, 1354, 607, 1020, 1327, 1128, 723, 764, 753, 983, 557, 25, 652, 927, 1206, 23, 922, 1045, 823, 
652	-	297, 353, 354, 541, 67, 398, 681, 607, 470, 1020, 1327, 723, 764, 475, 753, 983, 557, 25, 464, 927, 1206, 23, 1234, 922, 444, 936, 1045, 823, 
470	-	652, 102, 1377, 1508, 1328, 981, 1020, 1327, 1128, 497, 1425, 723, 1131, 898, 922, 214, 764, 475, 327, 562, 142, 
1020	-	67, 398, 557, 25, 464, 652, 681, 1266, 1354, 1135, 607, 650, 937, 728, 1377, 470, 1327, 1128, 497, 1425, 723, 1131, 898, 214, 
1327	-	67, 557, 464, 652, 681, 1266, 1354, 607, 937, 450, 1377, 1508, 470, 1020, 1128, 497, 1425, 723, 1131, 898, 922, 214, 764, 475, 327, 562, 142, 
1128	-	67, 464, 681, 1266, 1354, 1135, 607, 650, 937, 728, 1221, 1101, 299, 450, 102, 1377, 470, 1020, 1327, 497, 1425, 723, 1131, 898, 214, 327, 562, 
497	-	681, 1266, 1354, 1509, 1135, 607, 650, 937, 728, 788, 391, 1221, 1101, 299, 450, 487, 102, 1377, 470, 1020, 1327, 1128, 1425, 723, 1131, 898, 214, 562, 
1425	-	67, 681, 1266, 1354, 1509, 1135, 607, 650, 937, 728, 788, 391, 1221, 1101, 1032, 299, 450, 487, 102, 1377, 470, 1020, 1327, 1128, 497, 723, 1131, 898, 214, 562, 
723	-	557, 464, 652, 681, 1354, 607, 937, 1377, 470, 1020, 1327, 1128, 497, 1425, 1131, 898, 922, 823, 214, 764, 475, 327, 562, 142, 
1131	-	1266, 937, 728, 1398, 299, 450, 487, 1315, 102, 1377, 1508, 1328, 981, 470, 1020, 1327, 1128, 497, 1425, 723, 898, 214, 764, 327, 562, 
898	-	67, 681, 1266, 1354, 1509, 1135, 607, 650, 937, 728, 788, 1221, 1101, 299, 450, 487, 102, 1377, 470, 1020, 1327, 1128, 497, 1425, 723, 1131, 214, 562, 
227	-	728, 788, 1274, 391, 774, 1221, 1101, 1032, 669, 1436, 1281, 179, 1093, 717, 825, 1372, 1066, 1428, 307, 1398, 299, 450, 487, 1315, 102, 1377, 
307	-	788, 391, 774, 1101, 669, 1436, 1281, 1093, 825, 805, 1372, 660, 1066, 1428, 1202, 868, 549, 227, 1398, 299, 450, 487, 1315, 102, 1377, 633, 
1398	-	1131, 1281, 825, 805, 1372, 660, 1066, 1428, 1202, 868, 549, 227, 307, 299, 450, 487, 1315, 102, 1377, 562, 782, 1508, 633, 1495, 1328, 981, 
299	-	1266, 937, 728, 1128, 497, 1425, 1131, 898, 788, 1274, 391, 774, 1221, 1101, 1032, 669, 1436, 1281, 1093, 825, 1066, 227, 307, 1398, 450, 487, 1315, 102, 1377, 
450	-	1266, 937, 728, 1327, 1128, 497, 1425, 1131, 898, 788, 391, 1221, 1101, 1032, 1436, 1281, 1066, 227, 307, 1398, 299, 487, 1315, 102, 1377, 562, 
487	-	937, 728, 497, 1425, 1131, 898, 788, 391, 1221, 1101, 1436, 1281, 825, 1372, 1066, 1428, 549, 227, 307, 1398, 299, 450, 1315, 102, 1377, 633, 981, 
1315	-	1131, 1281, 825, 805, 1372, 660, 1066, 1428, 1202, 868, 549, 227, 307, 1398, 299, 450, 487, 102, 1377, 562, 782, 1508, 633, 1495, 1328, 981, 
102	-	470, 1128, 497, 1425, 1131, 898, 1066, 1428, 1202, 868, 549, 227, 307, 1398, 299, 450, 487, 1315, 1377, 214, 327, 562, 782, 1508, 633, 1495, 1328, 981, 
1377	-	1266, 937, 728, 470, 1020, 1327, 1128, 497, 1425, 723, 1131, 898, 1101, 227, 307, 1398, 299, 450, 487, 1315, 102, 214, 327, 562, 1508, 633, 1328, 981, 
805	-	307, 1398, 1315, 825, 128, 287, 751, 1448, 663, 170, 990, 609, 1144, 858, 206, 1406, 1372, 679, 660, 1066, 1428, 633, 1495, 1202, 498, 868, 549, 318, 390, 1325, 
1372	-	227, 307, 1398, 487, 1315, 1049, 1281, 1093, 825, 246, 128, 287, 751, 170, 805, 679, 660, 1066, 1428, 633, 1202, 868, 549, 318, 1325, 
679	-	1049, 825, 246, 128, 287, 1461, 751, 1448, 663, 170, 990, 609, 1267, 1144, 858, 206, 1406, 805, 1372, 660, 1066, 1428, 633, 1202, 498, 868, 549, 318, 390, 1325, 
660	-	307, 1398, 1315, 825, 287, 751, 170, 609, 1144, 858, 206, 805, 1372, 679, 1066, 1428, 633, 1495, 1202, 498, 868, 549, 318, 390, 1325, 
1066	-	788, 391, 774, 669, 1436, 227, 307, 1398, 299, 450, 487, 1315, 102, 1049, 1281, 1093, 717, 825, 805, 1372, 679, 660, 1428, 633, 1202, 868, 549, 
1428	-	227, 307, 1398, 487, 1315, 102, 1281, 825, 128, 287, 751, 170, 805, 1372, 679, 660, 1066, 633, 1495, 1202, 498, 868, 549, 318, 390, 1325, 
577	-	1442, 1151, 325, 246, 627, 924, 564, 427, 320, 1464, 356, 1481, 351, 818, 201, 1486, 641, 855, 1077, 76, 128, 287, 640, 1461, 751, 998, 1448, 663, 852, 170, 990, 1267, 1406, 
128	-	1049, 825, 805, 1372, 679, 1428, 1442, 1151, 325, 246, 627, 924, 949, 592, 201, 577, 287, 640, 1461, 751, 998, 1448, 663, 852, 170, 990, 
287	-	805, 1372, 679, 660, 1428, 325, 246, 577, 128, 640, 1461, 751, 998, 1448, 663, 852, 170, 990, 1202, 498, 868, 318, 390, 1325, 609, 1267, 798, 1144, 858, 1142, 206, 1406, 
640	-	1442, 1151, 325, 246, 627, 924, 564, 427, 320, 1464, 356, 1481, 351, 818, 201, 641, 855, 76, 577, 128, 287, 1461, 751, 998, 1448, 663, 852, 170, 990, 1267, 858, 1406, 
1461	-	679, 1442, 1151, 325, 246, 627, 924, 564, 351, 201, 641, 855, 76, 577, 128, 287, 640, 751, 998, 1448, 663, 852, 170, 990, 318, 609, 1267, 858, 1406, 
751	-	805, 1372, 679, 660, 1428, 325, 246, 577, 128, 287, 640, 1461, 998, 1448, 663, 852, 170, 990, 1202, 498, 868, 318, 390, 1325, 609, 1267, 798, 1144, 858, 206, 1406, 
998	-	1049, 1442, 1151, 325, 1516, 246, 627, 924, 564, 160, 427, 320, 1464, 818, 201, 577, 128, 287, 640, 1461, 751, 1448, 663, 852, 170, 990, 1267, 1406, 
1448	-	1049, 805, 679, 1442, 1151, 325, 246, 627, 924, 564, 201, 577, 128, 287, 640, 1461, 751, 998, 663, 852, 170, 990, 318, 609, 1267, 858, 1406, 
663	-	1049, 805, 679, 1442, 1151, 325, 246, 627, 924, 564, 201, 577, 128, 287, 640, 1461, 751, 998, 1448, 852, 170, 990, 318, 609, 1267, 858, 1406, 
852	-	1049, 1442, 1151, 325, 246, 627, 924, 564, 427, 320, 201, 577, 128, 287, 640, 1461, 751, 998, 1448, 663, 170, 990, 1267, 1406, 
170	-	1049, 1281, 825, 805, 1372, 679, 660, 1428, 1442, 1151, 325, 246, 627, 924, 949, 592, 577, 128, 287, 640, 1461, 751, 998, 1448, 663, 852, 990, 318, 
990	-	1049, 805, 679, 1442, 1151, 325, 246, 627, 924, 564, 201, 577, 128, 287, 640, 1461, 751, 998, 1448, 663, 852, 170, 318, 609, 1267, 858, 1406, 
1481	-	577, 640, 564, 1464, 356, 763, 198, 883, 770, 1438, 1480, 351, 818, 201, 1486, 641, 855, 1077, 76, 131, 465, 1401, 
351	-	577, 640, 1461, 564, 1464, 356, 883, 770, 1438, 1480, 1481, 818, 201, 1486, 641, 855, 1077, 1267, 76, 131, 465, 954, 1401, 
818	-	1442, 627, 924, 577, 640, 998, 564, 160, 427, 620, 320, 1464, 356, 763, 198, 705, 883, 770, 1481, 351, 201, 1486, 641, 855, 1077, 
201	-	1442, 1151, 325, 627, 924, 577, 128, 640, 1461, 998, 1448, 663, 852, 990, 564, 160, 427, 320, 1464, 356, 1481, 351, 818, 1486, 641, 855, 1077, 1267, 76, 
1486	-	577, 883, 770, 946, 1438, 1480, 1481, 351, 818, 201, 641, 855, 1077, 1267, 76, 131, 465, 954, 1401, 
641	-	577, 640, 1461, 356, 883, 770, 946, 1438, 1480, 1481, 351, 818, 201, 1486, 855, 1077, 1267, 76, 131, 465, 954, 1401, 
855	-	627, 577, 640, 1461, 564, 427, 320, 1464, 356, 763, 198, 705, 883, 770, 1438, 1481, 351, 818, 201, 1486, 641, 1077, 76, 1401, 
1077	-	577, 356, 883, 477, 770, 946, 1438, 1480, 1481, 351, 818, 201, 1486, 641, 855, 76, 131, 465, 954, 1401, 
946	-	1486, 641, 1077, 883, 737, 477, 770, 58, 862, 37, 574, 375, 451, 420, 932, 879, 136, 1438, 1480, 1112, 1385, 76, 131, 465, 954, 1401, 647, 880, 329, 112, 
862	-	883, 477, 770, 324, 946, 37, 574, 375, 451, 420, 932, 879, 136, 1438, 1480, 1112, 1385, 131, 465, 954, 1401, 647, 773, 880, 329, 112, 1157, 
37	-	737, 477, 411, 58, 973, 324, 259, 182, 1085, 946, 862, 574, 375, 451, 420, 932, 879, 136, 1480, 1112, 1385, 647, 880, 
574	-	324, 946, 862, 37, 375, 451, 420, 932, 879, 136, 1438, 1480, 1112, 1385, 131, 465, 954, 1216, 647, 931, 773, 880, 1052, 329, 112, 1114, 1157, 
375	-	737, 477, 411, 58, 973, 324, 259, 182, 1085, 946, 862, 37, 574, 451, 420, 932, 879, 136, 1480, 1112, 1385, 647, 931, 773, 880, 329, 
451	-	883, 737, 477, 770, 411, 58, 973, 324, 259, 182, 946, 862, 37, 574, 375, 420, 932, 879, 136, 1438, 1480, 1112, 1385, 647, 880, 329, 
420	-	883, 737, 477, 770, 58, 324, 946, 862, 37, 574, 375, 451, 932, 879, 136, 1438, 1480, 1112, 1385, 131, 465, 954, 1401, 647, 880, 329, 112, 
932	-	737, 477, 770, 324, 946, 862, 37, 574, 375, 451, 420, 879, 136, 1438, 1480, 1112, 1385, 131, 465, 954, 1401, 647, 931, 773, 880, 329, 112, 1157, 
879	-	411, 324, 259, 182, 1085, 946, 862, 37, 574, 375, 451, 420, 932, 136, 1480, 1112, 1385, 647, 931, 773, 880, 348, 1052, 329, 112, 1114, 
136	-	883, 737, 477, 770, 1393, 914, 1362, 411, 58, 973, 324, 259, 946, 862, 37, 574, 375, 451, 420, 932, 879, 1438, 1480, 1112, 1385, 647, 
1438	-	1481, 351, 1486, 641, 855, 1077, 883, 737, 477, 770, 946, 862, 574, 451, 420, 932, 136, 1480, 1112, 1385, 76, 131, 465, 954, 1401, 329, 112, 
1480	-	1481, 351, 1486, 641, 1077, 883, 737, 477, 770, 58, 946, 862, 37, 574, 375, 451, 420, 932, 879, 136, 1438, 1112, 1385, 76, 131, 465, 954, 1401, 329, 112, 
1112	-	883, 737, 477, 770, 1393, 914, 1532, 1362, 58, 973, 324, 946, 862, 37, 574, 375, 451, 420, 932, 879, 136, 1438, 1480, 1385, 
1385	-	737, 477, 58, 324, 259, 946, 862, 37, 574, 375, 451, 420, 932, 879, 136, 1438, 1480, 1112, 131, 954, 647, 931, 773, 880, 329, 112, 
411	-	37, 375, 451, 879, 136, 1413, 888, 169, 658, 576, 421, 1518, 314, 1073, 969, 700, 973, 324, 1423, 1225, 647, 259, 527, 182, 1085, 559, 
700	-	290, 920, 914, 1200, 1362, 1496, 945, 1413, 888, 169, 682, 658, 342, 576, 918, 421, 314, 969, 411, 58, 973, 324, 1423, 1225, 259, 182, 
58	-	883, 737, 477, 770, 1393, 946, 37, 375, 451, 420, 136, 1480, 1112, 1385, 290, 920, 1069, 914, 1200, 1532, 1362, 700, 973, 324, 1423, 1225, 
973	-	737, 477, 1393, 37, 375, 451, 136, 1112, 290, 920, 1069, 914, 1200, 1532, 1362, 945, 1413, 888, 411, 700, 58, 324, 1423, 1225, 
324	-	737, 477, 862, 37, 574, 375, 451, 420, 932, 879, 136, 1112, 1385, 914, 1362, 888, 411, 700, 58, 973, 1423, 1225, 647, 259, 182, 1085, 
1423	-	290, 920, 914, 1200, 1532, 1362, 1496, 945, 1413, 888, 169, 682, 658, 342, 576, 918, 421, 411, 700, 58, 973, 324, 1225, 182, 
1225	-	737, 290, 920, 1069, 914, 1200, 1532, 1362, 1496, 945, 1413, 888, 169, 682, 658, 342, 576, 918, 411, 700, 58, 973, 324, 1423, 
1413	-	290, 920, 914, 1200, 1362, 411, 700, 973, 1423, 1225, 909, 1496, 363, 1437, 945, 17, 888, 169, 682, 22, 658, 342, 576, 918, 421, 
888	-	290, 914, 1200, 1362, 411, 700, 973, 324, 1423, 1225, 1496, 945, 1413, 169, 682, 22, 658, 342, 576, 918, 259, 182, 421, 1518, 314, 969, 
169	-	411, 700, 1423, 1225, 909, 1496, 363, 945, 17, 208, 943, 1413, 888, 682, 22, 658, 342, 576, 918, 421, 1185, 1518, 151, 314, 517, 969, 
682	-	290, 914, 1200, 700, 1423, 1225, 909, 1496, 363, 864, 1437, 945, 17, 208, 1413, 888, 169, 22, 658, 342, 576, 918, 421, 
22	-	909, 17, 729, 126, 208, 501, 943, 207, 515, 821, 1211, 1413, 888, 169, 682, 658, 342, 576, 918, 421, 1185, 1518, 151, 314, 110, 517, 969, 
658	-	290, 914, 1200, 411, 700, 1423, 1225, 909, 1496, 363, 864, 1437, 945, 17, 208, 1413, 888, 169, 682, 22, 342, 576, 918, 421, 969, 
342	-	700, 1423, 1225, 909, 1496, 363, 864, 1437, 945, 17, 304, 697, 208, 501, 943, 515, 821, 1413, 888, 169, 682, 22, 658, 576, 918, 421, 1185, 1518, 151, 517, 969, 
576	-	411, 700, 1423, 1225, 945, 208, 943, 1413, 888, 169, 682, 22, 658, 342, 918, 259, 527, 182, 1085, 421, 1181, 436, 1185, 1518, 151, 314, 1107, 110, 1073, 517, 969, 
918	-	290, 700, 1423, 1225, 909, 1496, 363, 864, 1437, 945, 17, 1467, 304, 697, 358, 208, 501, 943, 515, 821, 1413, 888, 169, 682, 22, 658, 342, 576, 1185, 
729	-	22, 1253, 1409, 340, 1090, 252, 740, 126, 208, 501, 1527, 943, 207, 515, 821, 1173, 646, 1185, 151, 110, 517, 762, 814, 244, 1211, 673, 312, 
