id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
1160	-	0, 28, 61, 69, 404, 519, 525, 528, 583, 587, 643, 688, 725, 785, 860, 930, 1097, 1165, 1214, 1254, 1279, 1314, 1332, 1410, 1411, 1479, 
1161	-	70, 224, 265, 278, 310, 326, 468, 485, 625, 677, 742, 760, 837, 1103, 1149, 1154, 1463, 1490, 1506, 
1162	-	11, 80, 93, 95, 122, 210, 219, 256, 308, 338, 357, 408, 409, 448, 482, 488, 529, 539, 553, 567, 765, 775, 960, 1108, 1189, 1230, 1262, 1361, 1363, 1373, 1434, 1453, 
1163	-	117, 157, 179, 365, 505, 508, 653, 684, 717, 923, 980, 1086, 1105, 1111, 1122, 1178, 1278, 1290, 1336, 1337, 1375, 1383, 
1164	-	145, 185, 191, 225, 237, 277, 283, 293, 332, 361, 412, 429, 526, 636, 802, 824, 833, 867, 904, 1035, 1129, 1228, 1237, 1249, 1260, 1415, 1519, 
1165	-	0, 28, 61, 189, 344, 404, 525, 528, 587, 643, 680, 701, 930, 941, 1097, 1160, 1196, 1214, 1265, 1314, 1364, 1411, 1479, 1499, 
1166	-	4, 101, 152, 154, 165, 192, 253, 263, 288, 315, 386, 509, 545, 558, 668, 674, 683, 747, 779, 856, 921, 1051, 1104, 1198, 1223, 1231, 1239, 1256, 1259, 1273, 1394, 1416, 1450, 
1167	-	65, 195, 258, 261, 302, 319, 355, 435, 514, 573, 622, 756, 828, 829, 847, 939, 1081, 1204, 1297, 1418, 1472, 1476, 
1168	-	218, 267, 463, 500, 524, 629, 704, 720, 748, 834, 908, 912, 944, 958, 1021, 1044, 1078, 1110, 1130, 1137, 1180, 1349, 1426, 1430, 1497, 
1169	-	111, 160, 176, 249, 565, 613, 620, 759, 938, 1109, 1113, 1127, 1139, 1236, 1323, 1484, 1516, 1534, 
1170	-	107, 162, 279, 291, 462, 570, 593, 601, 709, 712, 778, 791, 793, 935, 1053, 1067, 1092, 1123, 1147, 1159, 1329, 1341, 1356, 1360, 
1171	-	72, 121, 148, 572, 585, 589, 619, 783, 786, 796, 800, 812, 1001, 1037, 1195, 1220, 1300, 1312, 1432, 1469, 1488, 1500, 
1172	-	0, 224, 281, 301, 326, 381, 440, 449, 506, 568, 578, 680, 785, 1036, 1039, 1054, 1103, 1138, 1214, 1263, 1422, 1429, 1460, 1479, 1499, 1533, 
1173	-	5, 17, 126, 207, 208, 228, 304, 340, 380, 501, 515, 582, 598, 646, 697, 708, 729, 821, 909, 1090, 1253, 1295, 1392, 1395, 1409, 1410, 1459, 1467, 1520, 1527, 
1174	-	204, 289, 366, 370, 532, 589, 752, 787, 790, 822, 871, 934, 940, 950, 966, 1015, 1025, 1074, 1115, 1283, 1352, 1435, 1514, 1523, 
1175	-	9, 55, 100, 164, 213, 215, 216, 229, 243, 247, 292, 298, 345, 377, 424, 580, 693, 996, 1058, 1068, 1072, 1155, 1229, 1276, 1284, 1299, 1421, 1477, 1478, 1501, 1503, 
1176	-	6, 122, 203, 234, 279, 490, 553, 588, 626, 637, 665, 765, 771, 799, 884, 895, 899, 951, 1005, 1071, 1242, 1292, 1378, 1381, 1524, 
1177	-	3, 32, 49, 54, 75, 115, 173, 230, 233, 235, 309, 311, 323, 373, 415, 481, 599, 602, 606, 726, 826, 955, 963, 970, 988, 1136, 1357, 1374, 1424, 1529, 
1178	-	29, 179, 246, 250, 508, 592, 669, 684, 717, 774, 825, 949, 980, 1049, 1093, 1111, 1122, 1163, 1207, 1274, 1281, 1290, 1375, 
1179	-	7, 16, 105, 178, 222, 343, 389, 402, 403, 445, 494, 530, 538, 547, 569, 628, 671, 724, 741, 757, 813, 869, 881, 999, 1059, 1080, 1091, 1125, 1145, 1222, 1316, 1324, 1334, 1368, 1400, 1404, 1440, 1525, 
1180	-	20, 96, 159, 200, 218, 223, 500, 524, 629, 662, 834, 912, 958, 1003, 1021, 1100, 1153, 1168, 1235, 1238, 1250, 1277, 1350, 1390, 1426, 1474, 1497, 
1181	-	110, 138, 151, 251, 295, 314, 421, 436, 461, 517, 527, 559, 576, 595, 776, 797, 843, 969, 982, 1022, 1073, 1085, 1107, 1185, 1211, 1219, 1270, 1389, 1417, 1518, 
1182	-	188, 210, 221, 264, 352, 453, 537, 556, 638, 686, 811, 832, 942, 1208, 1215, 1262, 1310, 1376, 1386, 
1183	-	44, 125, 209, 232, 248, 303, 321, 379, 410, 502, 548, 575, 614, 661, 706, 719, 750, 784, 917, 952, 1019, 1134, 1380, 1458, 1482, 
1184	-	71, 119, 138, 167, 231, 251, 294, 295, 305, 397, 403, 406, 439, 461, 522, 543, 554, 569, 611, 666, 754, 768, 776, 874, 968, 978, 1022, 1087, 1187, 1219, 1270, 1298, 1379, 1404, 1420, 1528, 
1185	-	22, 110, 151, 169, 208, 244, 314, 342, 421, 501, 515, 517, 576, 595, 729, 762, 814, 918, 943, 969, 1073, 1107, 1181, 1211, 1417, 1518, 
1186	-	118, 141, 161, 190, 254, 335, 486, 520, 667, 670, 803, 804, 816, 817, 846, 861, 905, 953, 1010, 1031, 1095, 1158, 1293, 1303, 1447, 1462, 1465, 1517, 1530, 
1187	-	60, 71, 89, 119, 196, 231, 294, 305, 349, 438, 516, 543, 554, 611, 631, 676, 699, 736, 768, 874, 882, 903, 968, 1017, 1120, 1184, 1188, 1270, 1298, 1379, 1528, 
1188	-	66, 89, 158, 196, 303, 359, 438, 516, 554, 631, 676, 696, 699, 736, 807, 882, 968, 1187, 1458, 
1189	-	6, 11, 93, 95, 122, 219, 234, 256, 338, 357, 409, 482, 488, 529, 539, 553, 567, 765, 775, 884, 895, 960, 1108, 1162, 1242, 1361, 1363, 1373, 1434, 1524, 
1190	-	12, 21, 41, 180, 183, 280, 346, 395, 499, 616, 634, 713, 727, 792, 806, 808, 853, 873, 926, 975, 1023, 1024, 1033, 1038, 1048, 1062, 1126, 1150, 1158, 1191, 1451, 1455, 1504, 1530, 
1191	-	180, 183, 280, 395, 462, 486, 618, 687, 712, 713, 727, 731, 778, 793, 806, 873, 875, 926, 935, 1023, 1095, 1123, 1126, 1147, 1150, 1190, 1227, 1360, 1451, 1455, 
1192	-	27, 130, 205, 331, 383, 385, 471, 560, 675, 703, 877, 959, 962, 993, 1042, 1070, 1094, 1132, 1247, 1258, 1261, 1343, 1347, 1348, 1369, 1427, 1489, 
1193	-	83, 260, 266, 274, 347, 382, 405, 479, 621, 755, 794, 885, 913, 951, 1071, 1119, 1241, 1264, 1391, 1408, 
1194	-	10, 46, 84, 174, 245, 269, 286, 296, 422, 426, 489, 513, 523, 649, 995, 1012, 1061, 1203, 1304, 1321, 1331, 1365, 1384, 1531, 
1195	-	72, 121, 133, 148, 171, 364, 491, 572, 589, 590, 596, 615, 752, 812, 822, 893, 933, 934, 1074, 1117, 1171, 1283, 1308, 1312, 1319, 1403, 1431, 1444, 1469, 1523, 
1196	-	0, 23, 28, 61, 189, 239, 281, 297, 301, 354, 404, 541, 578, 643, 680, 701, 785, 823, 927, 936, 941, 983, 1039, 1165, 1206, 1214, 1265, 1314, 1429, 1479, 1499, 1533, 
1197	-	77, 166, 223, 306, 371, 503, 546, 965, 991, 1016, 1056, 1100, 1146, 1153, 1232, 1235, 1277, 1288, 1322, 1350, 
1198	-	4, 50, 82, 101, 134, 253, 263, 288, 384, 386, 558, 606, 668, 674, 826, 971, 994, 1051, 1079, 1104, 1166, 1231, 1239, 1256, 1257, 1259, 1273, 1318, 1392, 1416, 1424, 1450, 1459, 
1199	-	198, 261, 418, 454, 467, 514, 672, 705, 718, 763, 997, 1065, 1069, 1089, 1289, 1393, 1532, 
1200	-	30, 58, 290, 363, 658, 672, 682, 700, 831, 888, 914, 920, 945, 973, 1000, 1069, 1225, 1362, 1413, 1423, 1437, 1496, 1532, 
1201	-	36, 90, 145, 155, 238, 245, 337, 368, 394, 513, 551, 714, 722, 887, 907, 974, 1060, 1203, 1212, 1237, 1466, 1531, 
1202	-	56, 102, 220, 287, 307, 318, 390, 498, 549, 612, 633, 660, 679, 732, 751, 782, 805, 868, 981, 1040, 1066, 1285, 1315, 1325, 1328, 1372, 1398, 1428, 1495, 
1203	-	13, 90, 238, 245, 328, 649, 722, 733, 887, 911, 1012, 1060, 1194, 1201, 1282, 1311, 1321, 1531, 
1204	-	94, 98, 261, 319, 355, 435, 458, 514, 518, 622, 692, 828, 829, 835, 838, 847, 939, 1167, 1205, 1297, 1418, 1456, 1476, 
1205	-	30, 50, 94, 98, 177, 268, 355, 435, 441, 446, 454, 458, 518, 622, 735, 820, 829, 831, 835, 838, 850, 939, 1000, 1204, 1418, 1456, 1476, 1485, 
1206	-	23, 25, 189, 239, 281, 297, 301, 353, 354, 444, 464, 506, 541, 557, 578, 643, 652, 680, 753, 823, 922, 927, 936, 941, 983, 1045, 1196, 1234, 1263, 1265, 1429, 1499, 1533, 
1207	-	29, 108, 111, 160, 175, 176, 249, 250, 505, 508, 565, 592, 613, 620, 684, 923, 924, 949, 980, 1034, 1109, 1111, 1113, 1122, 1127, 1139, 1178, 1290, 1323, 1375, 1516, 
1208	-	80, 188, 210, 264, 352, 357, 448, 453, 488, 537, 638, 644, 686, 832, 866, 977, 1064, 1182, 1215, 1262, 1302, 1363, 1376, 1475, 
1209	-	8, 39, 81, 185, 194, 277, 293, 311, 332, 333, 339, 392, 419, 429, 484, 685, 738, 824, 859, 955, 961, 985, 1011, 1033, 1035, 1286, 1306, 1443, 1504, 
1210	-	35, 92, 109, 149, 153, 157, 202, 432, 471, 552, 563, 653, 656, 962, 976, 1002, 1086, 1094, 1105, 1296, 1305, 1336, 1345, 1383, 1445, 
1211	-	22, 110, 138, 151, 167, 244, 251, 295, 312, 436, 461, 517, 595, 673, 729, 754, 762, 814, 943, 969, 982, 1022, 1073, 1107, 1181, 1185, 1219, 1417, 1518, 
1212	-	36, 42, 46, 47, 193, 211, 242, 245, 316, 337, 350, 368, 394, 483, 492, 513, 534, 535, 540, 551, 659, 714, 746, 836, 865, 907, 974, 986, 995, 1027, 1121, 1201, 1454, 1466, 1531, 
1213	-	2, 25, 33, 187, 189, 272, 353, 354, 398, 399, 452, 456, 510, 541, 571, 701, 753, 941, 1083, 1152, 1351, 1364, 1407, 
1214	-	0, 28, 61, 69, 301, 404, 525, 578, 643, 680, 785, 860, 1039, 1097, 1160, 1165, 1172, 1196, 1254, 1265, 1314, 1479, 1499, 1533, 
1215	-	26, 51, 210, 221, 276, 338, 352, 409, 453, 482, 488, 537, 556, 638, 698, 721, 849, 872, 889, 942, 1182, 1208, 1240, 1310, 1363, 1433, 
1216	-	112, 116, 139, 159, 200, 218, 329, 348, 493, 524, 574, 632, 647, 654, 662, 773, 880, 891, 931, 1003, 1052, 1114, 1157, 
1217	-	18, 51, 114, 133, 276, 369, 393, 491, 556, 590, 698, 721, 752, 871, 893, 948, 1015, 1074, 1117, 1310, 1319, 1346, 1370, 
1218	-	68, 184, 211, 337, 350, 414, 476, 483, 534, 535, 540, 566, 594, 636, 714, 830, 842, 854, 907, 915, 1014, 1129, 1275, 1335, 1454, 1470, 
1219	-	110, 138, 167, 251, 295, 406, 407, 436, 439, 461, 522, 595, 666, 754, 776, 982, 1013, 1022, 1087, 1107, 1181, 1184, 1211, 1270, 1417, 
1220	-	72, 121, 148, 364, 430, 585, 586, 603, 619, 707, 734, 783, 796, 812, 1171, 1246, 1312, 1403, 1469, 1488, 1500, 
1221	-	130, 227, 299, 391, 450, 487, 497, 650, 669, 728, 774, 788, 898, 937, 1032, 1101, 1128, 1255, 1261, 1266, 1274, 1354, 1425, 1436, 1509, 
1222	-	7, 16, 105, 143, 389, 397, 402, 403, 494, 495, 538, 569, 628, 671, 757, 813, 869, 978, 1091, 1145, 1179, 1271, 1324, 1334, 1368, 1404, 1491, 
1223	-	4, 152, 154, 165, 192, 253, 263, 288, 315, 374, 386, 388, 415, 509, 668, 674, 683, 691, 726, 747, 779, 1051, 1166, 1239, 1256, 1259, 1394, 1399, 1416, 1502, 
1224	-	59, 63, 124, 178, 212, 222, 271, 273, 413, 445, 496, 561, 741, 745, 841, 878, 881, 900, 1028, 1307, 1440, 1473, 1487, 1513, 1525, 
1225	-	58, 169, 290, 324, 342, 411, 576, 658, 682, 700, 737, 888, 914, 918, 920, 945, 973, 1069, 1200, 1362, 1413, 1423, 1496, 1532, 
1226	-	39, 62, 106, 118, 141, 144, 271, 282, 333, 413, 442, 455, 484, 555, 655, 710, 716, 738, 870, 929, 1011, 1244, 1245, 1286, 1303, 1307, 1443, 1515, 1517, 
1227	-	34, 162, 280, 372, 428, 462, 466, 472, 486, 511, 618, 687, 690, 712, 713, 727, 731, 778, 806, 875, 935, 1023, 1095, 1126, 1191, 1360, 
1228	-	145, 155, 277, 283, 293, 332, 361, 412, 555, 636, 810, 824, 833, 867, 887, 911, 1011, 1035, 1060, 1164, 1237, 1249, 1260, 1443, 1519, 
1229	-	9, 55, 100, 164, 213, 215, 216, 229, 243, 285, 292, 300, 345, 377, 424, 443, 457, 580, 651, 693, 844, 947, 996, 1058, 1068, 1141, 1156, 1175, 1291, 1299, 1421, 1477, 1478, 1501, 
1230	-	11, 86, 95, 122, 186, 219, 256, 308, 408, 433, 448, 529, 553, 591, 635, 639, 749, 775, 925, 960, 1009, 1108, 1148, 1162, 1251, 1268, 1434, 1441, 1453, 1521, 
1231	-	50, 82, 101, 134, 228, 263, 288, 384, 386, 447, 545, 558, 598, 668, 674, 971, 994, 1051, 1079, 1104, 1166, 1198, 1239, 1256, 1257, 1259, 1273, 1295, 1318, 1392, 1416, 1450, 1459, 
1232	-	24, 77, 166, 223, 306, 330, 371, 503, 504, 777, 857, 965, 991, 1006, 1016, 1056, 1146, 1197, 1277, 1320, 1322, 1408, 1452, 
1233	-	26, 51, 99, 221, 276, 289, 370, 482, 532, 755, 790, 849, 871, 872, 885, 889, 940, 942, 1015, 1240, 1310, 1340, 1433, 
1234	-	23, 43, 53, 142, 181, 197, 239, 281, 297, 301, 444, 449, 475, 506, 578, 652, 664, 764, 823, 906, 922, 927, 936, 983, 1036, 1045, 1206, 1263, 1422, 1429, 1460, 1533, 
1235	-	20, 96, 159, 166, 200, 223, 524, 546, 629, 958, 991, 1003, 1021, 1056, 1100, 1153, 1180, 1197, 1250, 1277, 1288, 1350, 1474, 1497, 
1236	-	249, 759, 938, 1109, 1139, 1169, 1484, 1507, 1534, 
1237	-	145, 155, 283, 368, 412, 636, 714, 833, 867, 887, 907, 1035, 1060, 1164, 1201, 1228, 1249, 1335, 1519, 
1238	-	20, 112, 159, 200, 218, 329, 524, 629, 654, 662, 834, 891, 912, 958, 1003, 1021, 1114, 1157, 1180, 1250, 1390, 1426, 1430, 1497, 
1239	-	4, 101, 165, 192, 228, 253, 263, 288, 315, 386, 509, 545, 558, 598, 668, 674, 779, 856, 921, 1051, 1079, 1104, 1166, 1198, 1223, 1231, 1256, 1259, 1273, 1295, 1394, 1416, 1450, 
1240	-	26, 51, 93, 99, 221, 276, 289, 338, 352, 370, 409, 482, 488, 755, 790, 849, 872, 885, 889, 940, 942, 1215, 1233, 1310, 1340, 1363, 1433, 
1241	-	83, 260, 266, 274, 330, 347, 382, 405, 479, 621, 755, 794, 885, 913, 951, 1071, 1119, 1193, 1264, 1320, 1391, 1408, 
1242	-	6, 95, 122, 203, 219, 234, 256, 279, 490, 539, 553, 567, 588, 765, 771, 775, 799, 960, 1043, 1176, 1189, 1361, 1381, 1434, 1524, 
1243	-	43, 52, 53, 142, 181, 197, 241, 285, 292, 444, 449, 457, 475, 550, 617, 630, 651, 664, 764, 844, 906, 947, 1045, 1058, 1133, 1141, 1263, 1449, 1483, 
1244	-	62, 63, 106, 144, 271, 282, 333, 413, 442, 455, 604, 655, 710, 716, 870, 900, 929, 1226, 1245, 1286, 1307, 1515, 
1245	-	39, 62, 106, 144, 277, 282, 328, 333, 361, 442, 455, 555, 604, 655, 710, 716, 733, 738, 810, 870, 911, 929, 1011, 1035, 1226, 1244, 1282, 1286, 1307, 1311, 1443, 1515, 
1246	-	88, 121, 133, 148, 255, 257, 364, 430, 512, 586, 590, 596, 603, 615, 707, 734, 795, 796, 1220, 1359, 1402, 1403, 1444, 1469, 1471, 1500, 
1247	-	15, 27, 74, 130, 205, 331, 383, 385, 560, 675, 703, 711, 845, 877, 959, 972, 993, 1042, 1070, 1132, 1192, 1258, 1343, 1347, 1348, 1369, 1427, 1489, 
1248	-	8, 12, 118, 141, 161, 180, 392, 395, 419, 442, 484, 738, 873, 905, 926, 975, 1031, 1033, 1038, 1158, 1286, 1293, 1306, 1447, 1462, 1465, 1504, 1517, 1530, 
1249	-	145, 155, 225, 237, 277, 283, 293, 332, 361, 412, 429, 526, 636, 810, 824, 833, 867, 1035, 1060, 1164, 1228, 1237, 1260, 1519, 
1250	-	20, 116, 139, 159, 200, 226, 493, 524, 546, 632, 662, 807, 958, 1003, 1052, 1100, 1153, 1180, 1235, 1238, 1288, 1342, 1474, 
1251	-	57, 95, 129, 186, 308, 336, 408, 433, 448, 591, 600, 635, 639, 749, 775, 781, 925, 960, 1009, 1057, 1064, 1148, 1230, 1268, 1302, 1366, 1441, 1453, 1493, 1494, 1510, 1522, 
1252	-	71, 91, 119, 190, 343, 349, 362, 378, 389, 403, 538, 543, 547, 569, 645, 724, 743, 768, 804, 827, 886, 903, 978, 984, 1017, 1059, 1080, 1088, 1118, 1125, 1400, 1404, 1420, 
1253	-	5, 126, 207, 340, 501, 515, 519, 525, 544, 582, 646, 688, 708, 725, 729, 740, 762, 821, 1075, 1090, 1173, 1332, 1395, 1409, 1410, 1520, 1527, 
1254	-	0, 69, 275, 404, 519, 525, 533, 583, 608, 688, 725, 785, 860, 964, 1018, 1029, 1041, 1075, 1160, 1214, 1279, 1314, 1332, 1479, 1526, 
1255	-	157, 179, 365, 391, 432, 653, 669, 717, 728, 774, 788, 993, 1032, 1093, 1094, 1101, 1221, 1261, 1274, 1278, 1343, 1436, 1445, 1509, 
1256	-	4, 101, 152, 154, 165, 192, 253, 263, 288, 315, 386, 509, 545, 558, 668, 674, 683, 747, 779, 856, 921, 1051, 1104, 1166, 1198, 1223, 1231, 1239, 1259, 1273, 1394, 1416, 1450, 
1257	-	50, 94, 134, 384, 441, 446, 599, 602, 606, 668, 726, 735, 820, 826, 970, 994, 1051, 1079, 1104, 1198, 1231, 1259, 1273, 1318, 1416, 1424, 1485, 
1258	-	27, 130, 205, 331, 383, 385, 560, 675, 703, 845, 877, 959, 962, 972, 993, 1042, 1070, 1132, 1192, 1247, 1261, 1343, 1347, 1348, 1369, 1427, 1489, 
1259	-	4, 101, 134, 152, 154, 253, 263, 384, 386, 415, 558, 599, 606, 668, 674, 726, 747, 826, 970, 994, 1051, 1079, 1104, 1136, 1166, 1198, 1223, 1231, 1239, 1256, 1257, 1273, 1318, 1416, 1424, 1529, 
1260	-	75, 81, 145, 185, 191, 225, 237, 277, 283, 293, 332, 361, 412, 429, 526, 623, 802, 824, 833, 859, 867, 904, 961, 963, 1035, 1164, 1228, 1249, 1415, 1519, 
1261	-	130, 157, 365, 383, 391, 669, 728, 788, 877, 937, 993, 1032, 1094, 1101, 1192, 1221, 1255, 1258, 1266, 1274, 1278, 1343, 1436, 1509, 
1262	-	11, 80, 188, 210, 264, 308, 338, 357, 448, 453, 488, 537, 638, 644, 686, 749, 832, 866, 925, 977, 1064, 1108, 1162, 1182, 1208, 1302, 1363, 1366, 1376, 1475, 
1263	-	23, 43, 52, 53, 181, 197, 239, 281, 301, 381, 440, 444, 449, 506, 550, 568, 578, 617, 664, 823, 906, 922, 936, 1036, 1039, 1045, 1063, 1172, 1206, 1234, 1243, 1422, 1429, 1460, 1483, 1533, 
1264	-	83, 123, 260, 266, 274, 289, 330, 347, 382, 405, 479, 621, 755, 790, 794, 885, 913, 940, 1119, 1193, 1241, 1340, 1391, 1514, 
1265	-	0, 23, 28, 61, 189, 281, 297, 301, 354, 404, 541, 578, 643, 680, 701, 785, 927, 936, 941, 1165, 1196, 1206, 1214, 1314, 1429, 1479, 1499, 1533, 
1266	-	67, 130, 299, 383, 391, 398, 450, 497, 607, 650, 681, 728, 788, 845, 898, 937, 1020, 1032, 1101, 1128, 1131, 1135, 1221, 1261, 1327, 1354, 1377, 1425, 1509, 
1267	-	76, 201, 206, 287, 318, 351, 390, 577, 609, 640, 641, 663, 679, 744, 751, 798, 852, 858, 990, 998, 1142, 1144, 1406, 1448, 1461, 1486, 
1268	-	57, 108, 129, 175, 186, 308, 336, 408, 433, 448, 591, 600, 635, 749, 781, 925, 1009, 1034, 1057, 1064, 1148, 1230, 1251, 1302, 1337, 1366, 1441, 1453, 1493, 1494, 1510, 1522, 
1269	-	64, 65, 87, 137, 150, 236, 284, 291, 376, 416, 425, 473, 702, 756, 758, 890, 1007, 1008, 1055, 1076, 1081, 1140, 1301, 1356, 1387, 1419, 1498, 
1270	-	138, 231, 251, 295, 305, 436, 437, 439, 461, 554, 559, 595, 611, 631, 666, 730, 736, 776, 797, 843, 874, 876, 968, 1022, 1087, 1107, 1120, 1181, 1184, 1187, 1219, 1379, 1389, 1528, 
1271	-	16, 104, 132, 143, 387, 406, 407, 494, 495, 521, 628, 671, 757, 902, 1013, 1046, 1091, 1145, 1222, 1491, 1511, 
1272	-	3, 21, 32, 54, 79, 85, 120, 313, 317, 323, 373, 478, 602, 692, 780, 848, 897, 928, 992, 1024, 1098, 1106, 1313, 1388, 1405, 1412, 1446, 1505, 
1273	-	4, 50, 101, 134, 152, 253, 263, 384, 386, 558, 599, 606, 668, 674, 726, 747, 826, 994, 1051, 1079, 1104, 1166, 1198, 1231, 1239, 1256, 1257, 1259, 1318, 1416, 1424, 
1274	-	157, 179, 227, 299, 365, 391, 508, 669, 684, 717, 774, 788, 1032, 1093, 1094, 1101, 1178, 1221, 1255, 1261, 1278, 1281, 1290, 1383, 1436, 
1275	-	15, 74, 135, 168, 184, 187, 400, 414, 476, 711, 830, 842, 854, 915, 959, 972, 1042, 1132, 1218, 1348, 1351, 1369, 
1276	-	9, 19, 127, 147, 172, 199, 215, 216, 243, 247, 298, 424, 460, 642, 766, 815, 1050, 1072, 1102, 1155, 1175, 1284, 1421, 1503, 
1277	-	45, 96, 166, 223, 371, 503, 546, 958, 991, 1056, 1100, 1146, 1153, 1180, 1197, 1232, 1235, 1288, 1322, 1350, 1497, 
1278	-	157, 179, 365, 391, 432, 508, 653, 669, 684, 717, 774, 788, 962, 1032, 1093, 1094, 1163, 1255, 1261, 1274, 1290, 1336, 1343, 1383, 1436, 1445, 
1279	-	69, 275, 423, 519, 533, 544, 583, 608, 688, 725, 740, 860, 964, 1018, 1029, 1041, 1075, 1160, 1254, 1332, 1479, 1526, 
1280	-	35, 42, 47, 109, 140, 193, 202, 367, 401, 459, 471, 492, 552, 560, 597, 659, 675, 703, 836, 865, 976, 986, 1002, 1070, 1121, 1287, 1305, 1347, 1454, 1489, 
1281	-	170, 179, 227, 299, 307, 391, 450, 487, 669, 717, 774, 788, 825, 1049, 1066, 1093, 1178, 1274, 1315, 1372, 1398, 1428, 1436, 
1282	-	13, 90, 238, 328, 361, 555, 604, 710, 716, 722, 733, 810, 867, 887, 911, 1060, 1203, 1245, 1311, 1321, 1519, 
1283	-	133, 171, 370, 491, 589, 590, 752, 787, 871, 893, 933, 934, 1015, 1074, 1117, 1174, 1195, 1308, 1310, 1319, 1346, 1431, 1435, 1523, 
1284	-	9, 19, 127, 147, 172, 199, 215, 216, 243, 247, 298, 424, 460, 642, 766, 815, 1050, 1072, 1102, 1155, 1175, 1276, 1421, 1503, 
1285	-	48, 56, 206, 220, 318, 390, 498, 549, 609, 612, 678, 732, 761, 772, 839, 868, 944, 957, 1040, 1044, 1142, 1144, 1202, 1325, 1457, 1495, 
1286	-	39, 62, 106, 118, 141, 185, 277, 282, 333, 392, 442, 455, 484, 555, 710, 716, 738, 810, 870, 929, 1011, 1209, 1226, 1244, 1245, 1248, 1443, 1517, 
1287	-	42, 47, 140, 193, 205, 331, 401, 471, 492, 540, 552, 560, 597, 659, 675, 703, 836, 842, 865, 877, 976, 986, 1002, 1042, 1070, 1132, 1280, 1347, 1369, 1427, 1454, 1489, 
1288	-	20, 66, 139, 158, 166, 226, 546, 662, 696, 807, 958, 1003, 1100, 1153, 1197, 1235, 1250, 1277, 1474, 
1289	-	198, 258, 261, 302, 418, 514, 573, 689, 705, 718, 763, 938, 997, 1065, 1199, 1472, 
1290	-	29, 117, 157, 179, 250, 505, 508, 592, 669, 684, 717, 774, 923, 949, 980, 1049, 1093, 1111, 1122, 1163, 1178, 1207, 1274, 1278, 1375, 1383, 
1291	-	213, 229, 300, 345, 443, 457, 580, 625, 651, 657, 677, 693, 786, 837, 840, 844, 851, 996, 1001, 1004, 1058, 1084, 1096, 1156, 1229, 1317, 1371, 1449, 1463, 1477, 1501, 
1292	-	6, 203, 234, 490, 588, 626, 637, 665, 765, 771, 884, 895, 899, 951, 1005, 1071, 1176, 1378, 1381, 1524, 
1293	-	118, 141, 161, 335, 484, 520, 667, 670, 713, 803, 816, 817, 846, 905, 1031, 1095, 1158, 1186, 1248, 1303, 1447, 1462, 1465, 1517, 1530, 
1294	-	48, 55, 56, 97, 100, 156, 164, 216, 243, 270, 377, 396, 417, 678, 761, 772, 839, 957, 1068, 1082, 1124, 1155, 1299, 1355, 1457, 1478, 
1295	-	5, 101, 228, 288, 344, 380, 386, 528, 545, 558, 582, 598, 708, 856, 921, 930, 1079, 1173, 1231, 1239, 1392, 1395, 1411, 1450, 1459, 1467, 1520, 
1296	-	35, 92, 109, 149, 153, 188, 202, 264, 367, 459, 552, 563, 644, 656, 686, 832, 866, 976, 977, 1057, 1064, 1105, 1210, 1305, 1345, 1366, 1376, 1475, 
1297	-	65, 79, 120, 195, 319, 355, 416, 435, 518, 622, 692, 756, 828, 829, 847, 848, 897, 1055, 1081, 1098, 1167, 1204, 1313, 1387, 1446, 1456, 1476, 1492, 
1298	-	71, 119, 231, 294, 305, 349, 389, 397, 402, 403, 439, 522, 538, 543, 569, 611, 666, 768, 874, 882, 978, 1087, 1088, 1184, 1187, 1404, 1420, 1528, 
1299	-	9, 55, 97, 100, 156, 164, 213, 215, 216, 229, 243, 285, 292, 300, 345, 377, 396, 457, 605, 651, 678, 693, 844, 863, 947, 1058, 1068, 1124, 1133, 1141, 1156, 1175, 1229, 1294, 1355, 1421, 1457, 1477, 1478, 1501, 
1300	-	72, 147, 171, 572, 584, 589, 619, 783, 786, 800, 809, 812, 822, 851, 933, 934, 950, 1001, 1037, 1171, 1309, 1312, 1333, 1397, 1503, 
1301	-	64, 87, 107, 137, 150, 236, 291, 376, 425, 473, 593, 601, 702, 709, 758, 890, 1007, 1008, 1043, 1067, 1140, 1159, 1269, 1329, 1356, 
1302	-	57, 80, 92, 129, 308, 336, 408, 433, 448, 635, 644, 686, 749, 832, 866, 925, 977, 1009, 1057, 1064, 1108, 1208, 1251, 1262, 1268, 1366, 1475, 1522, 
1303	-	106, 118, 141, 161, 271, 335, 413, 442, 484, 667, 670, 803, 816, 817, 905, 929, 1031, 1186, 1226, 1293, 1307, 1447, 1462, 1465, 1517, 
1304	-	84, 103, 113, 114, 174, 286, 296, 369, 393, 422, 426, 523, 596, 649, 789, 819, 1012, 1061, 1194, 1319, 1331, 1339, 1346, 1365, 1370, 1384, 
1305	-	35, 92, 109, 149, 153, 202, 367, 432, 459, 471, 552, 563, 644, 653, 656, 866, 962, 976, 1002, 1105, 1210, 1280, 1296, 1345, 1445, 
1306	-	8, 12, 39, 185, 194, 311, 339, 392, 419, 484, 685, 738, 859, 910, 955, 961, 985, 1033, 1209, 1248, 1504, 
